name,family,ticker,category,is_sharpe,oos_sharpe,oos_drawdown,trade_count
low_vol_regime__period20__ma_period60,low_vol_regime,EWZ,volatility,0.5445,-0.2627,-0.3117,126
low_vol_regime__period20__ma_period120,low_vol_regime,EWZ,volatility,0.3437,-0.1608,-0.2555,158
low_vol_regime__period60__ma_period120,low_vol_regime,EWZ,volatility,-0.0531,-0.8688,-0.2814,30
low_vol_regime__period20__ma_period252,low_vol_regime,EWZ,volatility,0.4014,-0.2929,-0.2638,109
low_vol_regime__period60__ma_period252,low_vol_regime,EWZ,volatility,-0.2504,-0.9465,-0.4396,42
low_vol_regime__period120__ma_period252,low_vol_regime,EWZ,volatility,-0.2879,-0.0812,-0.2279,20
nr_breakout__nr_period4__exit_bars3,nr_breakout,EWZ,pattern,-0.5126,0.9543,-0.3353,993
nr_breakout__nr_period4__exit_bars5,nr_breakout,EWZ,pattern,-0.2347,0.8023,-0.3462,744
nr_breakout__nr_period7__exit_bars3,nr_breakout,EWZ,pattern,-0.7393,0.9578,-0.1769,716
nr_breakout__nr_period7__exit_bars5,nr_breakout,EWZ,pattern,-0.2156,0.6076,-0.2183,616
nr_breakout__nr_period10__exit_bars5,nr_breakout,EWZ,pattern,-0.194,0.4919,-0.2198,494
nr_breakout__nr_period10__exit_bars10,nr_breakout,EWZ,pattern,-0.2632,0.8708,-0.2286,417
overnight_gap__period1__threshold0.001,overnight_gap,EWZ,volume,0.0708,0.3137,-0.5273,2189
overnight_gap__period1__threshold0.003,overnight_gap,EWZ,volume,0.0455,0.3024,-0.3985,2468
overnight_gap__period3__threshold0.001,overnight_gap,EWZ,volume,0.2396,-0.2256,-0.5349,1427
overnight_gap__period3__threshold0.003,overnight_gap,EWZ,volume,0.2266,-0.0752,-0.4681,1620
overnight_gap__period5__threshold0.001,overnight_gap,EWZ,volume,0.1811,-0.0348,-0.4689,1221
overnight_gap__period5__threshold0.003,overnight_gap,EWZ,volume,0.0274,-0.2711,-0.4159,1208
coppock_curve__roc1252__roc2189__wma_period63,coppock_curve,EWZ,trend,-0.5745,-0.0202,-0.6459,15
coppock_curve__roc1189__roc2126__wma_period42,coppock_curve,EWZ,trend,-0.3732,-0.0946,-0.5655,21
coppock_curve__roc1126__roc2100__wma_period21,coppock_curve,EWZ,trend,-0.1917,0.1064,-0.4851,30
high52_momentum__period252__threshold0.7,high52_momentum,BTC-USD,trend,0.66,0.9485,-0.4479,141
high52_momentum__period252__threshold0.75,high52_momentum,BTC-USD,trend,0.6469,0.7055,-0.5706,170
high52_momentum__period252__threshold0.8,high52_momentum,BTC-USD,trend,0.6265,0.7995,-0.5056,174
high52_momentum__period126__threshold0.7,high52_momentum,BTC-USD,trend,0.5222,0.595,-0.501,231
high52_momentum__period126__threshold0.75,high52_momentum,BTC-USD,trend,0.6009,0.4786,-0.5478,252
short_reversal__period5,short_reversal,BTC-USD,meanrev,-0.6122,-0.2782,-0.7402,784
short_reversal__period10,short_reversal,BTC-USD,meanrev,-0.7253,-0.7654,-0.8864,510
short_reversal__period15,short_reversal,BTC-USD,meanrev,-0.7611,-0.6608,-0.8904,402
short_reversal__period20,short_reversal,BTC-USD,meanrev,-0.8244,-0.7242,-0.8867,340
low_vol_regime__period20__ma_period60,low_vol_regime,BTC-USD,volatility,-0.1087,-0.304,-0.5843,218
low_vol_regime__period20__ma_period120,low_vol_regime,BTC-USD,volatility,-0.2096,-0.1093,-0.5817,198
low_vol_regime__period60__ma_period120,low_vol_regime,BTC-USD,volatility,0.0196,0.2158,-0.6448,64
low_vol_regime__period20__ma_period252,low_vol_regime,BTC-USD,volatility,0.0803,-0.0024,-0.5308,152
low_vol_regime__period60__ma_period252,low_vol_regime,BTC-USD,volatility,-0.216,0.55,-0.5668,74
low_vol_regime__period120__ma_period252,low_vol_regime,BTC-USD,volatility,0.1316,0.7138,-0.3717,44
nr_breakout__nr_period4__exit_bars3,nr_breakout,BTC-USD,pattern,0.5394,-0.057,-0.5107,997
nr_breakout__nr_period4__exit_bars5,nr_breakout,BTC-USD,pattern,0.5434,0.7172,-0.3883,785
nr_breakout__nr_period7__exit_bars3,nr_breakout,BTC-USD,pattern,0.2021,-0.0874,-0.3582,672
nr_breakout__nr_period7__exit_bars5,nr_breakout,BTC-USD,pattern,0.3328,0.5537,-0.3874,575
nr_breakout__nr_period10__exit_bars5,nr_breakout,BTC-USD,pattern,0.2769,0.8142,-0.2802,470
nr_breakout__nr_period10__exit_bars10,nr_breakout,BTC-USD,pattern,0.6813,0.9612,-0.369,377
overnight_gap__period1__threshold0.001,overnight_gap,BTC-USD,volume,0.322,0.536,-0.2699,903
overnight_gap__period1__threshold0.003,overnight_gap,BTC-USD,volume,0.1585,0.2947,-0.1114,267
overnight_gap__period3__threshold0.001,overnight_gap,BTC-USD,volume,0.0899,0.6441,-0.18,325
overnight_gap__period3__threshold0.003,overnight_gap,BTC-USD,volume,-0.0221,0.4419,-0.023,64
overnight_gap__period5__threshold0.001,overnight_gap,BTC-USD,volume,-0.2087,0.3708,-0.2563,199
overnight_gap__period5__threshold0.003,overnight_gap,BTC-USD,volume,-0.3058,-0.4816,-0.0248,38
coppock_curve__roc1252__roc2189__wma_period63,coppock_curve,BTC-USD,trend,0.9853,0.803,-0.6161,7
coppock_curve__roc1189__roc2126__wma_period42,coppock_curve,BTC-USD,trend,0.7011,0.7606,-0.5222,15
coppock_curve__roc1126__roc2100__wma_period21,coppock_curve,BTC-USD,trend,0.5834,0.8749,-0.4105,25
high52_momentum__period252__threshold0.7,high52_momentum,ETH-USD,trend,0.3693,-0.4604,-0.8732,148
high52_momentum__period252__threshold0.75,high52_momentum,ETH-USD,trend,0.4347,-0.6695,-0.9011,180
high52_momentum__period252__threshold0.8,high52_momentum,ETH-USD,trend,0.4516,-0.342,-0.8111,142
high52_momentum__period126__threshold0.7,high52_momentum,ETH-USD,trend,0.2219,0.2989,-0.6479,176
high52_momentum__period126__threshold0.75,high52_momentum,ETH-USD,trend,0.4188,0.1535,-0.6635,182
short_reversal__period5,short_reversal,ETH-USD,meanrev,-0.7081,-0.3963,-0.8687,555
short_reversal__period10,short_reversal,ETH-USD,meanrev,-0.7842,-1.0165,-0.9395,347
short_reversal__period15,short_reversal,ETH-USD,meanrev,-0.7924,-0.2041,-0.8329,281
short_reversal__period20,short_reversal,ETH-USD,meanrev,-0.6497,0.1439,-0.8391,253
low_vol_regime__period20__ma_period60,low_vol_regime,ETH-USD,volatility,0.0036,0.3757,-0.5543,130
low_vol_regime__period20__ma_period120,low_vol_regime,ETH-USD,volatility,-0.1883,0.6564,-0.4999,134
low_vol_regime__period60__ma_period120,low_vol_regime,ETH-USD,volatility,-0.4626,0.344,-0.332,52
low_vol_regime__period20__ma_period252,low_vol_regime,ETH-USD,volatility,-0.4644,-0.1326,-0.717,122
low_vol_regime__period60__ma_period252,low_vol_regime,ETH-USD,volatility,0.1803,0.1497,-0.5811,50
low_vol_regime__period120__ma_period252,low_vol_regime,ETH-USD,volatility,0.155,0.2224,-0.539,30
nr_breakout__nr_period4__exit_bars3,nr_breakout,ETH-USD,pattern,0.4439,-0.056,-0.6751,697
nr_breakout__nr_period4__exit_bars5,nr_breakout,ETH-USD,pattern,0.4622,0.2643,-0.5896,565
nr_breakout__nr_period7__exit_bars3,nr_breakout,ETH-USD,pattern,0.2942,-0.0423,-0.5382,506
nr_breakout__nr_period7__exit_bars5,nr_breakout,ETH-USD,pattern,0.4032,0.5111,-0.3901,428
nr_breakout__nr_period10__exit_bars5,nr_breakout,ETH-USD,pattern,0.019,0.9271,-0.3184,349
nr_breakout__nr_period10__exit_bars10,nr_breakout,ETH-USD,pattern,0.5649,0.4986,-0.5746,265
overnight_gap__period1__threshold0.001,overnight_gap,ETH-USD,volume,0.7013,0.54,-0.2538,585
overnight_gap__period1__threshold0.003,overnight_gap,ETH-USD,volume,0.3493,0.184,-0.1232,181
overnight_gap__period3__threshold0.001,overnight_gap,ETH-USD,volume,0.3534,0.1506,-0.3554,257
overnight_gap__period3__threshold0.003,overnight_gap,ETH-USD,volume,0.5501,0.7661,-0.0355,52
overnight_gap__period5__threshold0.001,overnight_gap,ETH-USD,volume,-0.1727,0.0052,-0.3136,154
overnight_gap__period5__threshold0.003,overnight_gap,ETH-USD,volume,0.4243,0.7489,-0.0448,24
coppock_curve__roc1252__roc2189__wma_period63,coppock_curve,ETH-USD,trend,0.2196,-0.2287,-0.8509,9
coppock_curve__roc1189__roc2126__wma_period42,coppock_curve,ETH-USD,trend,0.6743,0.003,-0.7641,11
coppock_curve__roc1126__roc2100__wma_period21,coppock_curve,ETH-USD,trend,0.4432,1.006,-0.5814,13
high52_momentum__period252__threshold0.7,high52_momentum,AAPL,trend,0.3108,0.5342,-0.3104,183
high52_momentum__period252__threshold0.75,high52_momentum,AAPL,trend,0.1844,0.4381,-0.3187,221
high52_momentum__period252__threshold0.8,high52_momentum,AAPL,trend,0.2157,0.7273,-0.2448,227
high52_momentum__period126__threshold0.7,high52_momentum,AAPL,trend,0.3465,0.6258,-0.3414,285
high52_momentum__period126__threshold0.75,high52_momentum,AAPL,trend,0.445,0.2728,-0.4513,289
short_reversal__period5,short_reversal,AAPL,meanrev,-0.6573,-0.3475,-0.6286,682
short_reversal__period10,short_reversal,AAPL,meanrev,-0.3627,-0.7558,-0.6697,459
short_reversal__period15,short_reversal,AAPL,meanrev,-0.4351,-0.3665,-0.6064,379
short_reversal__period20,short_reversal,AAPL,meanrev,-0.4324,-0.6546,-0.6763,339
low_vol_regime__period20__ma_period60,low_vol_regime,AAPL,volatility,0.7521,-0.1806,-0.3148,154
low_vol_regime__period20__ma_period120,low_vol_regime,AAPL,volatility,0.7608,0.1737,-0.3421,160
low_vol_regime__period60__ma_period120,low_vol_regime,AAPL,volatility,0.4272,0.839,-0.356,57
low_vol_regime__period20__ma_period252,low_vol_regime,AAPL,volatility,0.696,0.4109,-0.3119,162
low_vol_regime__period60__ma_period252,low_vol_regime,AAPL,volatility,0.4255,0.3834,-0.3193,52
low_vol_regime__period120__ma_period252,low_vol_regime,AAPL,volatility,0.2308,1.097,-0.112,24
nr_breakout__nr_period4__exit_bars3,nr_breakout,AAPL,pattern,0.1089,0.4077,-0.221,981
nr_breakout__nr_period4__exit_bars5,nr_breakout,AAPL,pattern,-0.0725,0.5019,-0.1942,784
nr_breakout__nr_period7__exit_bars3,nr_breakout,AAPL,pattern,0.7449,0.1062,-0.2425,720
nr_breakout__nr_period7__exit_bars5,nr_breakout,AAPL,pattern,0.3476,0.3437,-0.2438,629
nr_breakout__nr_period10__exit_bars5,nr_breakout,AAPL,pattern,0.4057,0.4756,-0.2139,473
nr_breakout__nr_period10__exit_bars10,nr_breakout,AAPL,pattern,0.1542,0.5942,-0.1661,387
overnight_gap__period1__threshold0.001,overnight_gap,AAPL,volume,-0.3292,0.1809,-0.3243,2303
overnight_gap__period1__threshold0.003,overnight_gap,AAPL,volume,-0.1915,0.4466,-0.272,2390
overnight_gap__period3__threshold0.001,overnight_gap,AAPL,volume,-0.1438,-0.4711,-0.6294,1436
overnight_gap__period3__threshold0.003,overnight_gap,AAPL,volume,0.1619,-0.7226,-0.5687,1300
overnight_gap__period5__threshold0.001,overnight_gap,AAPL,volume,-0.0842,0.2967,-0.4007,1177
overnight_gap__period5__threshold0.003,overnight_gap,AAPL,volume,-0.0472,-0.2496,-0.379,886
coppock_curve__roc1252__roc2189__wma_period63,coppock_curve,AAPL,trend,0.58,0.4961,-0.4238,12
coppock_curve__roc1189__roc2126__wma_period42,coppock_curve,AAPL,trend,0.8011,0.4302,-0.4297,12
coppock_curve__roc1126__roc2100__wma_period21,coppock_curve,AAPL,trend,0.8687,0.6454,-0.3668,16
high52_momentum__period252__threshold0.7,high52_momentum,MSFT,trend,0.1098,0.1373,-0.3291,206
high52_momentum__period252__threshold0.75,high52_momentum,MSFT,trend,0.1229,0.1323,-0.3411,238
high52_momentum__period252__threshold0.8,high52_momentum,MSFT,trend,0.3182,-0.2036,-0.4582,216
high52_momentum__period126__threshold0.7,high52_momentum,MSFT,trend,-0.1794,-0.2486,-0.4149,336
high52_momentum__period126__threshold0.75,high52_momentum,MSFT,trend,-0.1174,-0.5561,-0.5092,330
short_reversal__period5,short_reversal,MSFT,meanrev,0.266,0.4107,-0.3107,798
short_reversal__period10,short_reversal,MSFT,meanrev,0.2825,0.0879,-0.3396,562
short_reversal__period15,short_reversal,MSFT,meanrev,0.3524,0.2947,-0.3708,471
short_reversal__period20,short_reversal,MSFT,meanrev,0.1488,0.4516,-0.2995,356
low_vol_regime__period20__ma_period60,low_vol_regime,MSFT,volatility,0.2874,-0.0625,-0.1506,132
low_vol_regime__period20__ma_period120,low_vol_regime,MSFT,volatility,0.4634,-0.0274,-0.2812,140
low_vol_regime__period60__ma_period120,low_vol_regime,MSFT,volatility,0.42,0.4847,-0.153,50
low_vol_regime__period20__ma_period252,low_vol_regime,MSFT,volatility,0.4906,-0.3566,-0.3671,150
low_vol_regime__period60__ma_period252,low_vol_regime,MSFT,volatility,0.4281,0.4636,-0.2135,60
low_vol_regime__period120__ma_period252,low_vol_regime,MSFT,volatility,0.2743,0.3913,-0.2111,36
nr_breakout__nr_period4__exit_bars3,nr_breakout,MSFT,pattern,0.1218,-0.3508,-0.3502,972
nr_breakout__nr_period4__exit_bars5,nr_breakout,MSFT,pattern,0.2728,-0.6185,-0.4834,751
nr_breakout__nr_period7__exit_bars3,nr_breakout,MSFT,pattern,0.1022,-0.3652,-0.3069,709
nr_breakout__nr_period7__exit_bars5,nr_breakout,MSFT,pattern,0.4453,-0.5182,-0.4186,603
nr_breakout__nr_period10__exit_bars5,nr_breakout,MSFT,pattern,0.5769,-0.72,-0.4445,476
nr_breakout__nr_period10__exit_bars10,nr_breakout,MSFT,pattern,0.6715,-0.5635,-0.4169,379
overnight_gap__period1__threshold0.001,overnight_gap,MSFT,volume,-0.3088,0.4596,-0.3072,2273
overnight_gap__period1__threshold0.003,overnight_gap,MSFT,volume,-0.1079,0.6038,-0.1783,2390
overnight_gap__period3__threshold0.001,overnight_gap,MSFT,volume,0.1765,0.4044,-0.4055,1494
overnight_gap__period3__threshold0.003,overnight_gap,MSFT,volume,0.2225,-0.2893,-0.5245,1257
overnight_gap__period5__threshold0.001,overnight_gap,MSFT,volume,0.2081,-0.2448,-0.398,1218
overnight_gap__period5__threshold0.003,overnight_gap,MSFT,volume,-0.0661,-0.3467,-0.355,833
coppock_curve__roc1252__roc2189__wma_period63,coppock_curve,MSFT,trend,0.5609,0.6559,-0.1823,9
coppock_curve__roc1189__roc2126__wma_period42,coppock_curve,MSFT,trend,0.3522,0.376,-0.4322,15
coppock_curve__roc1126__roc2100__wma_period21,coppock_curve,MSFT,trend,0.6614,0.5258,-0.2672,21
high52_momentum__period252__threshold0.7,high52_momentum,NVDA,trend,0.6906,1.0222,-0.3868,143
high52_momentum__period252__threshold0.75,high52_momentum,NVDA,trend,0.631,0.9001,-0.4225,169
high52_momentum__period252__threshold0.8,high52_momentum,NVDA,trend,0.3992,0.687,-0.4135,251
high52_momentum__period126__threshold0.7,high52_momentum,NVDA,trend,0.648,0.4333,-0.5672,299
high52_momentum__period126__threshold0.75,high52_momentum,NVDA,trend,0.7909,0.454,-0.4778,299
short_reversal__period5,short_reversal,NVDA,meanrev,-0.091,-0.5117,-0.8517,753
short_reversal__period10,short_reversal,NVDA,meanrev,-0.1516,-0.0046,-0.72,517
short_reversal__period15,short_reversal,NVDA,meanrev,-0.1686,-0.1235,-0.8241,444
short_reversal__period20,short_reversal,NVDA,meanrev,-0.4825,-0.6379,-0.877,352
low_vol_regime__period20__ma_period60,low_vol_regime,NVDA,volatility,0.3668,0.0489,-0.3973,136
low_vol_regime__period20__ma_period120,low_vol_regime,NVDA,volatility,0.4266,-0.0879,-0.4017,170
low_vol_regime__period60__ma_period120,low_vol_regime,NVDA,volatility,0.4291,0.5213,-0.271,57
low_vol_regime__period20__ma_period252,low_vol_regime,NVDA,volatility,0.4415,0.1304,-0.4449,178
low_vol_regime__period60__ma_period252,low_vol_regime,NVDA,volatility,0.3523,-0.1021,-0.3669,56
low_vol_regime__period120__ma_period252,low_vol_regime,NVDA,volatility,0.1604,-0.0539,-0.289,32
nr_breakout__nr_period4__exit_bars3,nr_breakout,NVDA,pattern,-0.1793,0.2958,-0.35,986
nr_breakout__nr_period4__exit_bars5,nr_breakout,NVDA,pattern,0.3086,0.2009,-0.4059,760
nr_breakout__nr_period7__exit_bars3,nr_breakout,NVDA,pattern,0.0548,0.183,-0.3728,699
nr_breakout__nr_period7__exit_bars5,nr_breakout,NVDA,pattern,0.0289,0.1633,-0.384,599
nr_breakout__nr_period10__exit_bars5,nr_breakout,NVDA,pattern,-0.0545,0.2097,-0.3629,471
nr_breakout__nr_period10__exit_bars10,nr_breakout,NVDA,pattern,-0.2468,-0.1066,-0.5941,386
overnight_gap__period1__threshold0.001,overnight_gap,NVDA,volume,0.0858,0.5536,-0.5302,2185
overnight_gap__period1__threshold0.003,overnight_gap,NVDA,volume,0.0358,0.415,-0.5786,2410
overnight_gap__period3__threshold0.001,overnight_gap,NVDA,volume,0.0993,0.0114,-0.6572,1356
overnight_gap__period3__threshold0.003,overnight_gap,NVDA,volume,-0.1613,0.2792,-0.508,1451
overnight_gap__period5__threshold0.001,overnight_gap,NVDA,volume,-0.1111,0.1252,-0.5515,1149
overnight_gap__period5__threshold0.003,overnight_gap,NVDA,volume,-0.0486,0.2734,-0.4883,1096
coppock_curve__roc1252__roc2189__wma_period63,coppock_curve,NVDA,trend,0.5658,1.1712,-0.4999,6
coppock_curve__roc1189__roc2126__wma_period42,coppock_curve,NVDA,trend,0.7329,1.3102,-0.3888,9
coppock_curve__roc1126__roc2100__wma_period21,coppock_curve,NVDA,trend,0.8112,0.975,-0.4168,25
high52_momentum__period252__threshold0.7,high52_momentum,TSLA,trend,-0.1733,-0.2352,-0.88,297
high52_momentum__period252__threshold0.75,high52_momentum,TSLA,trend,-0.1163,-0.2751,-0.8751,287
high52_momentum__period252__threshold0.8,high52_momentum,TSLA,trend,0.1511,-0.1069,-0.7924,239
high52_momentum__period126__threshold0.7,high52_momentum,TSLA,trend,0.225,-0.2037,-0.8611,339
high52_momentum__period126__threshold0.75,high52_momentum,TSLA,trend,0.2191,0.0993,-0.7356,279
short_reversal__period5,short_reversal,TSLA,meanrev,-0.1346,-0.0031,-0.7893,724
short_reversal__period10,short_reversal,TSLA,meanrev,-0.2532,-0.1085,-0.7902,480
short_reversal__period15,short_reversal,TSLA,meanrev,-0.4479,0.2,-0.6933,397
short_reversal__period20,short_reversal,TSLA,meanrev,-0.7828,0.2288,-0.7395,334
low_vol_regime__period20__ma_period60,low_vol_regime,TSLA,volatility,0.2072,0.0855,-0.3832,138
low_vol_regime__period20__ma_period120,low_vol_regime,TSLA,volatility,0.1641,-0.0838,-0.633,114
low_vol_regime__period60__ma_period120,low_vol_regime,TSLA,volatility,0.0658,0.7247,-0.1939,44
low_vol_regime__period20__ma_period252,low_vol_regime,TSLA,volatility,-0.2154,-0.1064,-0.6241,124
low_vol_regime__period60__ma_period252,low_vol_regime,TSLA,volatility,-0.1644,-0.0147,-0.5798,48
low_vol_regime__period120__ma_period252,low_vol_regime,TSLA,volatility,-0.2717,0.4987,-0.176,24
nr_breakout__nr_period4__exit_bars3,nr_breakout,TSLA,pattern,0.5291,0.3132,-0.6868,961
nr_breakout__nr_period4__exit_bars5,nr_breakout,TSLA,pattern,0.4965,0.3447,-0.6684,727
nr_breakout__nr_period7__exit_bars3,nr_breakout,TSLA,pattern,0.5097,-0.8827,-0.8488,673
nr_breakout__nr_period7__exit_bars5,nr_breakout,TSLA,pattern,0.5921,0.1159,-0.6707,583
nr_breakout__nr_period10__exit_bars5,nr_breakout,TSLA,pattern,0.0942,0.2187,-0.5268,467
nr_breakout__nr_period10__exit_bars10,nr_breakout,TSLA,pattern,0.3634,0.0758,-0.636,368
overnight_gap__period1__threshold0.001,overnight_gap,TSLA,volume,-0.1355,0.6125,-0.7449,2056
overnight_gap__period1__threshold0.003,overnight_gap,TSLA,volume,-0.0171,0.4457,-0.8414,2264
overnight_gap__period3__threshold0.001,overnight_gap,TSLA,volume,0.2604,0.4642,-0.8744,1185
overnight_gap__period3__threshold0.003,overnight_gap,TSLA,volume,0.0733,0.9066,-0.7446,1389
overnight_gap__period5__threshold0.001,overnight_gap,TSLA,volume,0.3586,0.4068,-0.7971,981
overnight_gap__period5__threshold0.003,overnight_gap,TSLA,volume,0.2023,0.4092,-0.7567,1099
coppock_curve__roc1252__roc2189__wma_period63,coppock_curve,TSLA,trend,0.4945,-0.0201,-0.9117,16
coppock_curve__roc1189__roc2126__wma_period42,coppock_curve,TSLA,trend,0.4231,0.2342,-0.8355,24
coppock_curve__roc1126__roc2100__wma_period21,coppock_curve,TSLA,trend,0.4991,-0.4446,-0.9598,42
high52_momentum__period252__threshold0.7,high52_momentum,AMZN,trend,0.2285,0.3668,-0.4939,200
high52_momentum__period252__threshold0.75,high52_momentum,AMZN,trend,0.0591,0.3677,-0.4959,227
high52_momentum__period252__threshold0.8,high52_momentum,AMZN,trend,0.0395,0.5259,-0.3655,239
high52_momentum__period126__threshold0.7,high52_momentum,AMZN,trend,0.1124,0.2047,-0.5036,271
high52_momentum__period126__threshold0.75,high52_momentum,AMZN,trend,0.1037,0.3719,-0.3544,285
short_reversal__period5,short_reversal,AMZN,meanrev,0.2784,0.0128,-0.4425,768
short_reversal__period10,short_reversal,AMZN,meanrev,-0.0703,-0.3031,-0.657,503
short_reversal__period15,short_reversal,AMZN,meanrev,0.0368,-0.0896,-0.5668,398
short_reversal__period20,short_reversal,AMZN,meanrev,-0.3569,-0.1582,-0.6894,331
low_vol_regime__period20__ma_period60,low_vol_regime,AMZN,volatility,0.2489,0.2514,-0.1907,114
low_vol_regime__period20__ma_period120,low_vol_regime,AMZN,volatility,0.0636,0.4651,-0.3079,160
low_vol_regime__period60__ma_period120,low_vol_regime,AMZN,volatility,-0.1847,0.4697,-0.1883,66
low_vol_regime__period20__ma_period252,low_vol_regime,AMZN,volatility,0.0345,0.4216,-0.2776,136
low_vol_regime__period60__ma_period252,low_vol_regime,AMZN,volatility,0.0487,0.0588,-0.2973,52
low_vol_regime__period120__ma_period252,low_vol_regime,AMZN,volatility,0.0711,0.1048,-0.2377,42
nr_breakout__nr_period4__exit_bars3,nr_breakout,AMZN,pattern,0.4364,0.3126,-0.3651,937
nr_breakout__nr_period4__exit_bars5,nr_breakout,AMZN,pattern,0.22,0.1441,-0.3682,731
nr_breakout__nr_period7__exit_bars3,nr_breakout,AMZN,pattern,0.2269,0.962,-0.1991,676
nr_breakout__nr_period7__exit_bars5,nr_breakout,AMZN,pattern,0.045,0.8727,-0.1561,596
nr_breakout__nr_period10__exit_bars5,nr_breakout,AMZN,pattern,0.2126,0.6148,-0.2446,469
nr_breakout__nr_period10__exit_bars10,nr_breakout,AMZN,pattern,0.3511,0.4284,-0.3402,386
overnight_gap__period1__threshold0.001,overnight_gap,AMZN,volume,-0.2538,0.1469,-0.3904,2258
overnight_gap__period1__threshold0.003,overnight_gap,AMZN,volume,-0.3408,-0.0358,-0.3947,2460
overnight_gap__period3__threshold0.001,overnight_gap,AMZN,volume,-0.0845,0.233,-0.4158,1416
overnight_gap__period3__threshold0.003,overnight_gap,AMZN,volume,-0.334,0.1485,-0.3729,1365
overnight_gap__period5__threshold0.001,overnight_gap,AMZN,volume,-0.2472,0.1574,-0.385,1148
overnight_gap__period5__threshold0.003,overnight_gap,AMZN,volume,-0.1571,0.252,-0.3288,961
coppock_curve__roc1252__roc2189__wma_period63,coppock_curve,AMZN,trend,0.6886,0.9712,-0.3671,6
coppock_curve__roc1189__roc2126__wma_period42,coppock_curve,AMZN,trend,0.4464,0.6587,-0.4699,10
coppock_curve__roc1126__roc2100__wma_period21,coppock_curve,AMZN,trend,0.4919,0.5289,-0.4242,25
high52_momentum__period252__threshold0.7,high52_momentum,GOOGL,trend,-0.1213,0.3218,-0.3138,243
high52_momentum__period252__threshold0.75,high52_momentum,GOOGL,trend,-0.2923,0.527,-0.3135,233
high52_momentum__period252__threshold0.8,high52_momentum,GOOGL,trend,-0.2855,0.6227,-0.2576,251
high52_momentum__period126__threshold0.7,high52_momentum,GOOGL,trend,0.01,0.3092,-0.3494,275
high52_momentum__period126__threshold0.75,high52_momentum,GOOGL,trend,-0.2701,0.3943,-0.2763,305
short_reversal__period5,short_reversal,GOOGL,meanrev,0.2633,-0.2196,-0.5212,748
short_reversal__period10,short_reversal,GOOGL,meanrev,0.2042,-0.0475,-0.3337,539
short_reversal__period15,short_reversal,GOOGL,meanrev,-0.099,0.2608,-0.3906,405
short_reversal__period20,short_reversal,GOOGL,meanrev,0.003,-0.0525,-0.3846,355
low_vol_regime__period20__ma_period60,low_vol_regime,GOOGL,volatility,0.0468,-0.2589,-0.2605,144
low_vol_regime__period20__ma_period120,low_vol_regime,GOOGL,volatility,0.0046,0.2526,-0.2255,164
low_vol_regime__period60__ma_period120,low_vol_regime,GOOGL,volatility,0.147,0.3991,-0.149,40
low_vol_regime__period20__ma_period252,low_vol_regime,GOOGL,volatility,-0.2156,0.383,-0.1528,154
low_vol_regime__period60__ma_period252,low_vol_regime,GOOGL,volatility,0.1287,0.3088,-0.211,56
low_vol_regime__period120__ma_period252,low_vol_regime,GOOGL,volatility,-0.0492,-0.0502,-0.1505,32
nr_breakout__nr_period4__exit_bars3,nr_breakout,GOOGL,pattern,0.1236,0.6871,-0.2724,953
nr_breakout__nr_period4__exit_bars5,nr_breakout,GOOGL,pattern,0.0246,0.8116,-0.1747,731
nr_breakout__nr_period7__exit_bars3,nr_breakout,GOOGL,pattern,0.4133,0.1969,-0.1871,694
nr_breakout__nr_period7__exit_bars5,nr_breakout,GOOGL,pattern,0.2806,0.1979,-0.1902,600
nr_breakout__nr_period10__exit_bars5,nr_breakout,GOOGL,pattern,0.4322,-0.0652,-0.2419,454
nr_breakout__nr_period10__exit_bars10,nr_breakout,GOOGL,pattern,0.136,-0.1789,-0.3549,370
overnight_gap__period1__threshold0.001,overnight_gap,GOOGL,volume,-0.0556,0.9503,-0.3393,2294
overnight_gap__period1__threshold0.003,overnight_gap,GOOGL,volume,0.0618,0.8197,-0.3303,2386
overnight_gap__period3__threshold0.001,overnight_gap,GOOGL,volume,0.2096,0.0169,-0.4123,1458
overnight_gap__period3__threshold0.003,overnight_gap,GOOGL,volume,0.0784,0.1601,-0.3404,1277
overnight_gap__period5__threshold0.001,overnight_gap,GOOGL,volume,-0.303,-0.4145,-0.5441,1198
overnight_gap__period5__threshold0.003,overnight_gap,GOOGL,volume,0.0465,-0.135,-0.5446,840
coppock_curve__roc1252__roc2189__wma_period63,coppock_curve,GOOGL,trend,0.1285,0.6234,-0.3763,10
coppock_curve__roc1189__roc2126__wma_period42,coppock_curve,GOOGL,trend,0.3993,0.8147,-0.2622,12
coppock_curve__roc1126__roc2100__wma_period21,coppock_curve,GOOGL,trend,0.2896,0.4578,-0.4279,21
high52_momentum__period252__threshold0.7,high52_momentum,META,trend,0.7463,0.3618,-0.3159,103
high52_momentum__period252__threshold0.75,high52_momentum,META,trend,0.7761,0.2592,-0.2855,135
high52_momentum__period252__threshold0.8,high52_momentum,META,trend,0.5922,-0.0276,-0.3371,175
high52_momentum__period126__threshold0.7,high52_momentum,META,trend,0.3689,0.0439,-0.3655,237
high52_momentum__period126__threshold0.75,high52_momentum,META,trend,0.4888,0.0512,-0.3153,245
short_reversal__period5,short_reversal,META,meanrev,-0.0379,0.1012,-0.4226,633
short_reversal__period10,short_reversal,META,meanrev,0.5896,0.3766,-0.4278,450
short_reversal__period15,short_reversal,META,meanrev,-0.0649,-0.2376,-0.573,354
