name,family,ticker,category,is_sharpe,oos_sharpe,oos_drawdown,trade_count
bll_filter__pct0.005__hold0,bll_filter,XLU,trend,-0.7142,-0.2697,-0.3523,1171
bll_filter__pct0.01__hold0,bll_filter,XLU,trend,-0.1549,-0.45,-0.4016,720
bll_filter__pct0.02__hold0,bll_filter,XLU,trend,0.2426,-0.3259,-0.4276,338
bll_filter__pct0.005__hold10,bll_filter,XLU,trend,-0.6922,-0.3599,-0.3606,1235
bll_filter__pct0.01__hold10,bll_filter,XLU,trend,-0.197,-0.5536,-0.3982,862
bll_filter__pct0.01__hold20,bll_filter,XLU,trend,-0.1831,-0.441,-0.4016,748
bll_filter__pct0.02__hold10,bll_filter,XLU,trend,-0.0886,-0.4996,-0.4365,551
frog_in_pan__lookback252__skip21__id_cutoff0.5,frog_in_pan,XLU,trend,0.6783,-0.1396,-0.3077,98
frog_in_pan__lookback252__skip21__id_cutoff0.45,frog_in_pan,XLU,trend,0.0616,-0.5659,-0.2145,139
frog_in_pan__lookback252__skip0__id_cutoff0.5,frog_in_pan,XLU,trend,0.4739,0.0754,-0.2661,98
frog_in_pan__lookback126__skip21__id_cutoff0.5,frog_in_pan,XLU,trend,0.3769,0.3586,-0.1931,194
frog_in_pan__lookback126__skip21__id_cutoff0.45,frog_in_pan,XLU,trend,-0.1298,0.0053,-0.1314,173
vol_mom__mom_period126__vol_period126__skip21__vol_weight0.5,vol_mom,XLU,composite,0.1243,0.1182,-0.2358,148
vol_mom__mom_period126__vol_period126__skip0__vol_weight0.5,vol_mom,XLU,composite,-0.1988,0.0537,-0.2798,150
vol_mom__mom_period252__vol_period126__skip21__vol_weight0.5,vol_mom,XLU,composite,0.5033,-0.1069,-0.2741,138
vol_mom__mom_period63__vol_period63__skip0__vol_weight0.3,vol_mom,XLU,composite,-0.4761,-0.1644,-0.3585,232
vol_mom__mom_period126__vol_period126__skip21__vol_weight0.3,vol_mom,XLU,composite,0.1645,0.0645,-0.2645,107
seasonality__n_years2,seasonality,XLU,pattern,0.5819,-0.0051,-0.2251,86
seasonality__n_years3,seasonality,XLU,pattern,0.6842,0.0527,-0.2538,80
seasonality__n_years5,seasonality,XLU,pattern,0.869,0.477,-0.1503,76
residual_mom__lookback252__skip21,residual_mom,XLU,trend,0.7152,-0.1624,-0.3256,74
residual_mom__lookback252__skip0,residual_mom,XLU,trend,0.2734,-0.0221,-0.4068,74
residual_mom__lookback126__skip21,residual_mom,XLU,trend,0.4593,-0.1054,-0.3421,131
vol_scaled_mom__rv_window21__vol_target0.12__damp0.5,vol_scaled_mom,XLU,trend,0.6693,-0.2653,-0.3305,2417
vol_scaled_mom__rv_window21__vol_target0.08__damp0.5,vol_scaled_mom,XLU,trend,0.7452,-0.1471,-0.2307,3328
vol_scaled_mom__rv_window63__vol_target0.12__damp0.5,vol_scaled_mom,XLU,trend,0.6107,-0.1902,-0.301,2596
vol_scaled_mom__rv_window21__vol_target0.12__damp0.0,vol_scaled_mom,XLU,trend,0.6693,-0.2653,-0.3305,2417
vol_scaled_mom__rv_window21__vol_target0.15__damp0.5,vol_scaled_mom,XLU,trend,0.6515,-0.2799,-0.3586,1525
bll_filter__pct0.005__hold0,bll_filter,XLY,trend,0.0008,-0.0486,-0.2781,1166
bll_filter__pct0.01__hold0,bll_filter,XLY,trend,0.1118,0.1274,-0.2522,750
bll_filter__pct0.02__hold0,bll_filter,XLY,trend,0.2077,-0.2751,-0.4453,405
bll_filter__pct0.005__hold10,bll_filter,XLY,trend,-0.0381,-0.1288,-0.2895,1230
bll_filter__pct0.01__hold10,bll_filter,XLY,trend,-0.0764,0.0059,-0.239,905
bll_filter__pct0.01__hold20,bll_filter,XLY,trend,0.1677,0.0885,-0.2598,779
bll_filter__pct0.02__hold10,bll_filter,XLY,trend,0.0249,-0.3775,-0.4569,614
frog_in_pan__lookback252__skip21__id_cutoff0.5,frog_in_pan,XLY,trend,0.6306,0.8898,-0.215,49
frog_in_pan__lookback252__skip21__id_cutoff0.45,frog_in_pan,XLY,trend,0.6161,0.7399,-0.215,57
frog_in_pan__lookback252__skip0__id_cutoff0.5,frog_in_pan,XLY,trend,0.5938,0.7677,-0.2487,49
frog_in_pan__lookback126__skip21__id_cutoff0.5,frog_in_pan,XLY,trend,0.5094,0.668,-0.2542,158
frog_in_pan__lookback126__skip21__id_cutoff0.45,frog_in_pan,XLY,trend,0.3181,0.1255,-0.2542,155
vol_mom__mom_period126__vol_period126__skip21__vol_weight0.5,vol_mom,XLY,composite,-0.2761,0.3769,-0.2194,138
vol_mom__mom_period126__vol_period126__skip0__vol_weight0.5,vol_mom,XLY,composite,-0.0717,0.4196,-0.2048,138
vol_mom__mom_period252__vol_period126__skip21__vol_weight0.5,vol_mom,XLY,composite,0.1879,0.5598,-0.1738,72
vol_mom__mom_period63__vol_period63__skip0__vol_weight0.3,vol_mom,XLY,composite,0.2253,0.2206,-0.224,159
vol_mom__mom_period126__vol_period126__skip21__vol_weight0.3,vol_mom,XLY,composite,0.0173,0.5966,-0.2438,101
seasonality__n_years2,seasonality,XLY,pattern,0.2075,0.2509,-0.2227,81
seasonality__n_years3,seasonality,XLY,pattern,0.3247,0.1822,-0.2711,79
seasonality__n_years5,seasonality,XLY,pattern,0.443,0.0817,-0.4301,75
residual_mom__lookback252__skip21,residual_mom,XLY,trend,0.5974,0.8893,-0.215,20
residual_mom__lookback252__skip0,residual_mom,XLY,trend,0.6602,0.7862,-0.2761,20
residual_mom__lookback126__skip21,residual_mom,XLY,trend,0.001,0.5179,-0.2857,111
vol_scaled_mom__rv_window21__vol_target0.12__damp0.5,vol_scaled_mom,XLY,trend,0.5365,0.7979,-0.1507,2439
vol_scaled_mom__rv_window21__vol_target0.08__damp0.5,vol_scaled_mom,XLY,trend,0.5201,0.7867,-0.1085,3324
vol_scaled_mom__rv_window63__vol_target0.12__damp0.5,vol_scaled_mom,XLY,trend,0.5718,0.7344,-0.166,2820
vol_scaled_mom__rv_window21__vol_target0.12__damp0.0,vol_scaled_mom,XLY,trend,0.5339,0.7979,-0.1507,2431
vol_scaled_mom__rv_window21__vol_target0.15__damp0.5,vol_scaled_mom,XLY,trend,0.54,0.8346,-0.1689,1839
bll_filter__pct0.005__hold0,bll_filter,XLP,trend,-0.5846,0.0248,-0.1835,990
bll_filter__pct0.01__hold0,bll_filter,XLP,trend,-0.2374,0.3698,-0.1711,560
bll_filter__pct0.02__hold0,bll_filter,XLP,trend,0.1688,-0.3344,-0.2894,235
bll_filter__pct0.005__hold10,bll_filter,XLP,trend,-0.6317,-0.0139,-0.1966,1081
bll_filter__pct0.01__hold10,bll_filter,XLP,trend,-0.4346,0.3157,-0.1859,741
bll_filter__pct0.01__hold20,bll_filter,XLP,trend,-0.2723,0.3146,-0.1698,608
bll_filter__pct0.02__hold10,bll_filter,XLP,trend,-0.3304,-0.3219,-0.2777,458
frog_in_pan__lookback252__skip21__id_cutoff0.5,frog_in_pan,XLP,trend,0.772,0.4071,-0.232,113
frog_in_pan__lookback252__skip21__id_cutoff0.45,frog_in_pan,XLP,trend,0.6646,0.3492,-0.0751,113
frog_in_pan__lookback252__skip0__id_cutoff0.5,frog_in_pan,XLP,trend,0.6586,0.4517,-0.2275,113
frog_in_pan__lookback126__skip21__id_cutoff0.5,frog_in_pan,XLP,trend,0.2862,0.0956,-0.3224,244
frog_in_pan__lookback126__skip21__id_cutoff0.45,frog_in_pan,XLP,trend,0.3088,0.3855,-0.1033,160
vol_mom__mom_period126__vol_period126__skip21__vol_weight0.5,vol_mom,XLP,composite,-0.2318,0.2587,-0.1852,195
vol_mom__mom_period126__vol_period126__skip0__vol_weight0.5,vol_mom,XLP,composite,-0.4822,0.0023,-0.2946,196
vol_mom__mom_period252__vol_period126__skip21__vol_weight0.5,vol_mom,XLP,composite,0.3832,0.4986,-0.1491,111
vol_mom__mom_period63__vol_period63__skip0__vol_weight0.3,vol_mom,XLP,composite,-0.2723,0.0636,-0.231,186
vol_mom__mom_period126__vol_period126__skip21__vol_weight0.3,vol_mom,XLP,composite,-0.0809,0.2951,-0.2543,163
seasonality__n_years2,seasonality,XLP,pattern,0.4693,0.0213,-0.2743,82
seasonality__n_years3,seasonality,XLP,pattern,0.7091,-0.3029,-0.3613,84
seasonality__n_years5,seasonality,XLP,pattern,0.5576,0.7198,-0.1483,76
residual_mom__lookback252__skip21,residual_mom,XLP,trend,0.7569,0.6743,-0.1281,72
residual_mom__lookback252__skip0,residual_mom,XLP,trend,0.4314,0.6585,-0.1973,72
residual_mom__lookback126__skip21,residual_mom,XLP,trend,0.1337,0.1028,-0.3412,147
vol_scaled_mom__rv_window21__vol_target0.12__damp0.5,vol_scaled_mom,XLP,trend,0.8337,0.507,-0.1858,1400
vol_scaled_mom__rv_window21__vol_target0.08__damp0.5,vol_scaled_mom,XLP,trend,0.8057,0.2881,-0.1802,2894
vol_scaled_mom__rv_window63__vol_target0.12__damp0.5,vol_scaled_mom,XLP,trend,0.8278,0.6191,-0.1594,1396
vol_scaled_mom__rv_window21__vol_target0.12__damp0.0,vol_scaled_mom,XLP,trend,0.8337,0.507,-0.1858,1400
vol_scaled_mom__rv_window21__vol_target0.15__damp0.5,vol_scaled_mom,XLP,trend,0.8527,0.5892,-0.1758,741
bll_filter__pct0.005__hold0,bll_filter,GLD,trend,0.1913,-0.4171,-0.3501,1064
bll_filter__pct0.01__hold0,bll_filter,GLD,trend,0.0395,-0.2641,-0.3158,670
bll_filter__pct0.02__hold0,bll_filter,GLD,trend,0.0207,-0.2704,-0.2491,316
bll_filter__pct0.005__hold10,bll_filter,GLD,trend,0.2219,-0.3724,-0.3454,1132
bll_filter__pct0.01__hold10,bll_filter,GLD,trend,0.0814,-0.5003,-0.3454,809
bll_filter__pct0.01__hold20,bll_filter,GLD,trend,0.0292,-0.331,-0.344,698
bll_filter__pct0.02__hold10,bll_filter,GLD,trend,0.0453,-0.4275,-0.3375,530
frog_in_pan__lookback252__skip21__id_cutoff0.5,frog_in_pan,GLD,trend,0.3014,0.2344,-0.2375,155
frog_in_pan__lookback252__skip21__id_cutoff0.45,frog_in_pan,GLD,trend,0.4734,-0.4767,-0.2006,59
frog_in_pan__lookback252__skip0__id_cutoff0.5,frog_in_pan,GLD,trend,0.0329,0.2255,-0.2217,155
frog_in_pan__lookback126__skip21__id_cutoff0.5,frog_in_pan,GLD,trend,0.1653,0.2851,-0.2507,188
frog_in_pan__lookback126__skip21__id_cutoff0.45,frog_in_pan,GLD,trend,0.0738,0.5901,-0.0577,163
vol_mom__mom_period126__vol_period126__skip21__vol_weight0.5,vol_mom,GLD,composite,-0.0695,0.1409,-0.2037,143
vol_mom__mom_period126__vol_period126__skip0__vol_weight0.5,vol_mom,GLD,composite,0.2394,0.1695,-0.2027,147
vol_mom__mom_period252__vol_period126__skip21__vol_weight0.5,vol_mom,GLD,composite,0.1363,0.192,-0.2124,132
vol_mom__mom_period63__vol_period63__skip0__vol_weight0.3,vol_mom,GLD,composite,0.3358,0.3573,-0.1962,148
vol_mom__mom_period126__vol_period126__skip21__vol_weight0.3,vol_mom,GLD,composite,0.0304,0.1093,-0.3058,110
seasonality__n_years2,seasonality,GLD,pattern,0.2669,-0.1347,-0.2492,80
seasonality__n_years3,seasonality,GLD,pattern,0.0449,0.189,-0.1777,86
seasonality__n_years5,seasonality,GLD,pattern,0.0807,-0.4167,-0.4098,100
residual_mom__lookback252__skip21,residual_mom,GLD,trend,0.2614,-0.0094,-0.3036,94
residual_mom__lookback252__skip0,residual_mom,GLD,trend,0.2331,-0.2803,-0.4183,94
residual_mom__lookback126__skip21,residual_mom,GLD,trend,0.2665,-0.1537,-0.387,112
vol_scaled_mom__rv_window21__vol_target0.12__damp0.5,vol_scaled_mom,GLD,trend,0.3436,0.2254,-0.2764,2275
vol_scaled_mom__rv_window21__vol_target0.08__damp0.5,vol_scaled_mom,GLD,trend,0.3224,0.142,-0.2357,3370
vol_scaled_mom__rv_window63__vol_target0.12__damp0.5,vol_scaled_mom,GLD,trend,0.3427,0.236,-0.2688,2530
vol_scaled_mom__rv_window21__vol_target0.12__damp0.0,vol_scaled_mom,GLD,trend,0.3419,0.2254,-0.2764,2245
vol_scaled_mom__rv_window21__vol_target0.15__damp0.5,vol_scaled_mom,GLD,trend,0.3423,0.2231,-0.2863,1443
bll_filter__pct0.005__hold0,bll_filter,USO,trend,0.1345,-0.0744,-0.535,1435
bll_filter__pct0.01__hold0,bll_filter,USO,trend,-0.0003,-0.4433,-0.7017,1151
bll_filter__pct0.02__hold0,bll_filter,USO,trend,0.278,-0.4742,-0.6715,700
bll_filter__pct0.005__hold10,bll_filter,USO,trend,0.1648,-0.1247,-0.5614,1459
bll_filter__pct0.01__hold10,bll_filter,USO,trend,0.0642,-0.5338,-0.729,1209
bll_filter__pct0.01__hold20,bll_filter,USO,trend,0.0065,-0.4433,-0.7017,1151
bll_filter__pct0.02__hold10,bll_filter,USO,trend,0.2827,-0.2726,-0.56,836
frog_in_pan__lookback252__skip21__id_cutoff0.5,frog_in_pan,USO,trend,0.4266,0.2272,-0.4974,201
frog_in_pan__lookback252__skip21__id_cutoff0.45,frog_in_pan,USO,trend,-0.1082,0.3239,-0.4636,70
frog_in_pan__lookback252__skip0__id_cutoff0.5,frog_in_pan,USO,trend,0.333,0.3341,-0.3694,205
frog_in_pan__lookback126__skip21__id_cutoff0.5,frog_in_pan,USO,trend,0.4002,0.3641,-0.4267,222
frog_in_pan__lookback126__skip21__id_cutoff0.45,frog_in_pan,USO,trend,0.0737,0.1888,-0.3567,118
vol_mom__mom_period126__vol_period126__skip21__vol_weight0.5,vol_mom,USO,composite,0.1995,-0.0055,-0.4401,174
vol_mom__mom_period126__vol_period126__skip0__vol_weight0.5,vol_mom,USO,composite,-0.0289,0.153,-0.3432,176
vol_mom__mom_period252__vol_period126__skip21__vol_weight0.5,vol_mom,USO,composite,0.2609,-0.0281,-0.3176,164
vol_mom__mom_period63__vol_period63__skip0__vol_weight0.3,vol_mom,USO,composite,0.3085,0.3182,-0.4431,185
vol_mom__mom_period126__vol_period126__skip21__vol_weight0.3,vol_mom,USO,composite,0.2413,0.4056,-0.4177,142
seasonality__n_years2,seasonality,USO,pattern,-0.2066,-0.495,-0.7369,73
seasonality__n_years3,seasonality,USO,pattern,-0.4202,0.5038,-0.5525,70
seasonality__n_years5,seasonality,USO,pattern,-0.3779,0.7373,-0.2895,72
residual_mom__lookback252__skip21,residual_mom,USO,trend,0.0521,0.2619,-0.493,104
residual_mom__lookback252__skip0,residual_mom,USO,trend,0.006,0.1622,-0.542,104
residual_mom__lookback126__skip21,residual_mom,USO,trend,0.4139,0.6193,-0.42,146
vol_scaled_mom__rv_window21__vol_target0.12__damp0.5,vol_scaled_mom,USO,trend,-0.0764,0.499,-0.2488,3446
vol_scaled_mom__rv_window21__vol_target0.08__damp0.5,vol_scaled_mom,USO,trend,-0.0744,0.499,-0.1728,3499
vol_scaled_mom__rv_window63__vol_target0.12__damp0.5,vol_scaled_mom,USO,trend,0.1587,0.3163,-0.2567,3470
vol_scaled_mom__rv_window21__vol_target0.12__damp0.0,vol_scaled_mom,USO,trend,-0.1437,0.5573,-0.2488,3231
vol_scaled_mom__rv_window21__vol_target0.15__damp0.5,vol_scaled_mom,USO,trend,-0.0651,0.4994,-0.3016,3326
bll_filter__pct0.005__hold0,bll_filter,TLT,trend,-0.7052,-0.4136,-0.398,1201
bll_filter__pct0.01__hold0,bll_filter,TLT,trend,-0.4834,0.0763,-0.2725,717
bll_filter__pct0.02__hold0,bll_filter,TLT,trend,-0.4983,-0.8797,-0.5468,356
bll_filter__pct0.005__hold10,bll_filter,TLT,trend,-0.6942,-0.4784,-0.3982,1236
bll_filter__pct0.01__hold10,bll_filter,TLT,trend,-0.5228,-0.0465,-0.2964,839
bll_filter__pct0.01__hold20,bll_filter,TLT,trend,-0.5278,0.0515,-0.283,738
bll_filter__pct0.02__hold10,bll_filter,TLT,trend,-0.5877,-0.4623,-0.4134,560
frog_in_pan__lookback252__skip21__id_cutoff0.5,frog_in_pan,TLT,trend,0.5625,-0.73,-0.4511,134
frog_in_pan__lookback252__skip21__id_cutoff0.45,frog_in_pan,TLT,trend,0.3344,-0.3723,-0.1686,112
frog_in_pan__lookback252__skip0__id_cutoff0.5,frog_in_pan,TLT,trend,0.4494,-0.5617,-0.4007,136
frog_in_pan__lookback126__skip21__id_cutoff0.5,frog_in_pan,TLT,trend,0.6117,-0.6112,-0.327,263
frog_in_pan__lookback126__skip21__id_cutoff0.45,frog_in_pan,TLT,trend,0.6291,-0.6366,-0.2734,148
vol_mom__mom_period126__vol_period126__skip21__vol_weight0.5,vol_mom,TLT,composite,0.668,-0.3905,-0.335,163
vol_mom__mom_period126__vol_period126__skip0__vol_weight0.5,vol_mom,TLT,composite,0.7181,-0.4701,-0.3345,165
vol_mom__mom_period252__vol_period126__skip21__vol_weight0.5,vol_mom,TLT,composite,0.4799,-0.5456,-0.3408,132
vol_mom__mom_period63__vol_period63__skip0__vol_weight0.3,vol_mom,TLT,composite,0.4649,-0.0219,-0.2056,216
vol_mom__mom_period126__vol_period126__skip21__vol_weight0.3,vol_mom,TLT,composite,0.6955,-0.5693,-0.4021,113
seasonality__n_years2,seasonality,TLT,pattern,-0.0579,0.4126,-0.2234,85
seasonality__n_years3,seasonality,TLT,pattern,0.0421,0.7538,-0.1634,79
seasonality__n_years5,seasonality,TLT,pattern,-0.0041,0.5117,-0.1968,82
residual_mom__lookback252__skip21,residual_mom,TLT,trend,0.3878,-0.6651,-0.442,62
residual_mom__lookback252__skip0,residual_mom,TLT,trend,0.3416,-0.5395,-0.4167,63
residual_mom__lookback126__skip21,residual_mom,TLT,trend,0.4516,-0.5655,-0.3853,110
vol_scaled_mom__rv_window21__vol_target0.12__damp0.5,vol_scaled_mom,TLT,trend,0.5086,-0.7807,-0.4279,2141
vol_scaled_mom__rv_window21__vol_target0.08__damp0.5,vol_scaled_mom,TLT,trend,0.4671,-0.7996,-0.3404,3380
vol_scaled_mom__rv_window63__vol_target0.12__damp0.5,vol_scaled_mom,TLT,trend,0.5261,-0.7766,-0.4233,2394
vol_scaled_mom__rv_window21__vol_target0.12__damp0.0,vol_scaled_mom,TLT,trend,0.5126,-0.7807,-0.4279,2076
vol_scaled_mom__rv_window21__vol_target0.15__damp0.5,vol_scaled_mom,TLT,trend,0.4741,-0.71,-0.4401,1347
bll_filter__pct0.005__hold0,bll_filter,HYG,trend,0.5672,0.1098,-0.1376,565
bll_filter__pct0.01__hold0,bll_filter,HYG,trend,0.5122,-0.1446,-0.1127,272
bll_filter__pct0.02__hold0,bll_filter,HYG,trend,0.5158,0.1179,-0.079,108
bll_filter__pct0.005__hold10,bll_filter,HYG,trend,0.5425,-0.1423,-0.1663,744
bll_filter__pct0.01__hold10,bll_filter,HYG,trend,0.3422,-0.1118,-0.1124,477
bll_filter__pct0.01__hold20,bll_filter,HYG,trend,0.5545,-0.0068,-0.0929,370
bll_filter__pct0.02__hold10,bll_filter,HYG,trend,0.418,-0.7159,-0.1303,277
frog_in_pan__lookback252__skip21__id_cutoff0.5,frog_in_pan,HYG,trend,0.3377,1.0156,-0.0669,58
frog_in_pan__lookback252__skip21__id_cutoff0.45,frog_in_pan,HYG,trend,0.1276,0.5109,-0.0669,111
frog_in_pan__lookback252__skip0__id_cutoff0.5,frog_in_pan,HYG,trend,0.2386,1.1261,-0.0571,58
frog_in_pan__lookback126__skip21__id_cutoff0.5,frog_in_pan,HYG,trend,0.2521,0.7241,-0.0762,142
frog_in_pan__lookback126__skip21__id_cutoff0.45,frog_in_pan,HYG,trend,0.2983,0.4203,-0.0838,121
vol_mom__mom_period126__vol_period126__skip21__vol_weight0.5,vol_mom,HYG,composite,-0.1077,0.2951,-0.0895,141
vol_mom__mom_period126__vol_period126__skip0__vol_weight0.5,vol_mom,HYG,composite,0.0198,0.3112,-0.0911,141
vol_mom__mom_period252__vol_period126__skip21__vol_weight0.5,vol_mom,HYG,composite,0.3512,0.6722,-0.0479,84
vol_mom__mom_period63__vol_period63__skip0__vol_weight0.3,vol_mom,HYG,composite,-0.082,0.5141,-0.0637,152
vol_mom__mom_period126__vol_period126__skip21__vol_weight0.3,vol_mom,HYG,composite,-0.0697,0.4141,-0.1113,103
seasonality__n_years2,seasonality,HYG,pattern,0.2543,1.2183,-0.0622,84
seasonality__n_years3,seasonality,HYG,pattern,0.1727,0.6861,-0.0905,84
seasonality__n_years5,seasonality,HYG,pattern,0.364,0.9962,-0.0631,84
residual_mom__lookback252__skip21,residual_mom,HYG,trend,0.4139,1.0833,-0.0571,40
residual_mom__lookback252__skip0,residual_mom,HYG,trend,0.2093,1.0017,-0.0678,40
residual_mom__lookback126__skip21,residual_mom,HYG,trend,0.1608,0.4423,-0.105,110
vol_scaled_mom__rv_window21__vol_target0.12__damp0.5,vol_scaled_mom,HYG,trend,0.4032,0.9922,-0.066,424
vol_scaled_mom__rv_window21__vol_target0.08__damp0.5,vol_scaled_mom,HYG,trend,0.4428,1.014,-0.0661,831
vol_scaled_mom__rv_window63__vol_target0.12__damp0.5,vol_scaled_mom,HYG,trend,0.4182,0.9883,-0.066,430
vol_scaled_mom__rv_window21__vol_target0.12__damp0.0,vol_scaled_mom,HYG,trend,0.4032,0.9922,-0.066,424
vol_scaled_mom__rv_window21__vol_target0.15__damp0.5,vol_scaled_mom,HYG,trend,0.4169,0.9883,-0.066,219
bll_filter__pct0.005__hold0,bll_filter,EFA,trend,-0.637,0.3578,-0.1587,1186
bll_filter__pct0.01__hold0,bll_filter,EFA,trend,-0.3723,0.6748,-0.1902,697
bll_filter__pct0.02__hold0,bll_filter,EFA,trend,0.0215,-0.8051,-0.5017,348
bll_filter__pct0.005__hold10,bll_filter,EFA,trend,-0.5897,0.3172,-0.1595,1236
bll_filter__pct0.01__hold10,bll_filter,EFA,trend,-0.4338,0.6565,-0.1718,840
bll_filter__pct0.01__hold20,bll_filter,EFA,trend,-0.3252,0.6537,-0.1902,720
bll_filter__pct0.02__hold10,bll_filter,EFA,trend,-0.0954,-0.6443,-0.4051,555
frog_in_pan__lookback252__skip21__id_cutoff0.5,frog_in_pan,EFA,trend,0.0053,0.0122,-0.2311,167
frog_in_pan__lookback252__skip21__id_cutoff0.45,frog_in_pan,EFA,trend,0.1635,-0.2251,-0.1488,103
frog_in_pan__lookback252__skip0__id_cutoff0.5,frog_in_pan,EFA,trend,-0.0863,0.228,-0.1797,167
frog_in_pan__lookback126__skip21__id_cutoff0.5,frog_in_pan,EFA,trend,0.1372,0.0307,-0.2631,178
frog_in_pan__lookback126__skip21__id_cutoff0.45,frog_in_pan,EFA,trend,0.307,-0.1058,-0.2454,170
vol_mom__mom_period126__vol_period126__skip21__vol_weight0.5,vol_mom,EFA,composite,-0.011,-0.2892,-0.2679,140
vol_mom__mom_period126__vol_period126__skip0__vol_weight0.5,vol_mom,EFA,composite,0.1173,-0.523,-0.251,143
vol_mom__mom_period252__vol_period126__skip21__vol_weight0.5,vol_mom,EFA,composite,-0.2798,-0.0685,-0.1637,166
vol_mom__mom_period63__vol_period63__skip0__vol_weight0.3,vol_mom,EFA,composite,0.2787,-0.1582,-0.2476,196
vol_mom__mom_period126__vol_period126__skip21__vol_weight0.3,vol_mom,EFA,composite,0.0236,-0.092,-0.3964,86
seasonality__n_years2,seasonality,EFA,pattern,-0.0046,0.3025,-0.3168,92
seasonality__n_years3,seasonality,EFA,pattern,0.1623,-0.4264,-0.3885,96
seasonality__n_years5,seasonality,EFA,pattern,-0.3086,-0.158,-0.3657,88
residual_mom__lookback252__skip21,residual_mom,EFA,trend,-0.2097,0.0555,-0.3643,108
residual_mom__lookback252__skip0,residual_mom,EFA,trend,-0.5641,0.3216,-0.1877,108
residual_mom__lookback126__skip21,residual_mom,EFA,trend,0.1,0.0249,-0.341,84
vol_scaled_mom__rv_window21__vol_target0.12__damp0.5,vol_scaled_mom,EFA,trend,-0.4673,0.2345,-0.166,2348
vol_scaled_mom__rv_window21__vol_target0.08__damp0.5,vol_scaled_mom,EFA,trend,-0.4177,0.0734,-0.1387,3213
vol_scaled_mom__rv_window63__vol_target0.12__damp0.5,vol_scaled_mom,EFA,trend,-0.3418,0.1947,-0.2136,2583
vol_scaled_mom__rv_window21__vol_target0.12__damp0.0,vol_scaled_mom,EFA,trend,-0.4748,0.2345,-0.166,2316
vol_scaled_mom__rv_window21__vol_target0.15__damp0.5,vol_scaled_mom,EFA,trend,-0.4863,0.2448,-0.2099,1564
bll_filter__pct0.005__hold0,bll_filter,EEM,trend,-0.6043,0.1283,-0.3587,1324
bll_filter__pct0.01__hold0,bll_filter,EEM,trend,-0.6216,0.279,-0.3197,896
bll_filter__pct0.02__hold0,bll_filter,EEM,trend,-0.4493,-0.5274,-0.5456,483
bll_filter__pct0.005__hold10,bll_filter,EEM,trend,-0.5996,0.0546,-0.358,1356
bll_filter__pct0.01__hold10,bll_filter,EEM,trend,-0.6904,0.2487,-0.3194,995
bll_filter__pct0.01__hold20,bll_filter,EEM,trend,-0.6058,0.2983,-0.3197,907
bll_filter__pct0.02__hold10,bll_filter,EEM,trend,-0.5627,-0.1856,-0.3843,656
frog_in_pan__lookback252__skip21__id_cutoff0.5,frog_in_pan,EEM,trend,0.1667,-0.1877,-0.3725,188
frog_in_pan__lookback252__skip21__id_cutoff0.45,frog_in_pan,EEM,trend,0.147,-0.5384,-0.3129,73
frog_in_pan__lookback252__skip0__id_cutoff0.5,frog_in_pan,EEM,trend,0.0085,-0.2769,-0.372,188
frog_in_pan__lookback126__skip21__id_cutoff0.5,frog_in_pan,EEM,trend,0.0186,-0.1903,-0.3066,242
frog_in_pan__lookback126__skip21__id_cutoff0.45,frog_in_pan,EEM,trend,0.2095,-0.2249,-0.2569,184
vol_mom__mom_period126__vol_period126__skip21__vol_weight0.5,vol_mom,EEM,composite,-0.2073,-0.5816,-0.4132,202
vol_mom__mom_period126__vol_period126__skip0__vol_weight0.5,vol_mom,EEM,composite,-0.1457,-0.6368,-0.4069,199
vol_mom__mom_period252__vol_period126__skip21__vol_weight0.5,vol_mom,EEM,composite,-0.1642,-0.2667,-0.249,174
vol_mom__mom_period63__vol_period63__skip0__vol_weight0.3,vol_mom,EEM,composite,0.2247,-0.2506,-0.3981,173
vol_mom__mom_period126__vol_period126__skip21__vol_weight0.3,vol_mom,EEM,composite,-0.3199,-0.26,-0.4481,155
seasonality__n_years2,seasonality,EEM,pattern,-0.1327,-0.5962,-0.5502,86
seasonality__n_years3,seasonality,EEM,pattern,0.2559,-0.4641,-0.4779,90
seasonality__n_years5,seasonality,EEM,pattern,0.2456,-0.4319,-0.5106,98
residual_mom__lookback252__skip21,residual_mom,EEM,trend,-0.2482,0.345,-0.2859,88
residual_mom__lookback252__skip0,residual_mom,EEM,trend,-0.0391,0.0064,-0.3637,88
residual_mom__lookback126__skip21,residual_mom,EEM,trend,-0.146,-0.4347,-0.4791,145
vol_scaled_mom__rv_window21__vol_target0.12__damp0.5,vol_scaled_mom,EEM,trend,-0.0718,0.2053,-0.2366,3153
vol_scaled_mom__rv_window21__vol_target0.08__damp0.5,vol_scaled_mom,EEM,trend,-0.0752,0.1847,-0.1681,3487
vol_scaled_mom__rv_window63__vol_target0.12__damp0.5,vol_scaled_mom,EEM,trend,-0.0168,0.1949,-0.2129,3323
vol_scaled_mom__rv_window21__vol_target0.12__damp0.0,vol_scaled_mom,EEM,trend,-0.0574,0.214,-0.2366,3020
vol_scaled_mom__rv_window21__vol_target0.15__damp0.5,vol_scaled_mom,EEM,trend,-0.1017,0.2458,-0.2637,2488
bll_filter__pct0.005__hold0,bll_filter,EWZ,trend,-0.0262,-0.6215,-0.7332,1508
