name,family,ticker,category,is_sharpe,oos_sharpe,oos_drawdown,trade_count
klinger_osc__fast21__slow34__signal9,klinger_osc,XLP,volume,-0.5885,-0.2755,-0.2956,902
klinger_osc__fast55__slow89__signal13,klinger_osc,XLP,volume,-0.0267,-0.1942,-0.2613,651
price_oscillator__fast10__slow30__signal9,price_oscillator,XLP,trend,-0.374,-0.0827,-0.2271,348
price_oscillator__fast12__slow26__signal9,price_oscillator,XLP,trend,-0.3408,0.2052,-0.171,328
price_oscillator__fast5__slow20__signal5,price_oscillator,XLP,trend,-0.4587,-0.387,-0.2877,598
price_oscillator__fast20__slow50__signal9,price_oscillator,XLP,trend,0.1383,-0.0739,-0.1822,212
cmo_fisher__fisher_period10__cmo_period14__score_thresh0.3,cmo_fisher,GLD,trend,0.0769,0.0622,-0.1174,767
cmo_fisher__fisher_period10__cmo_period14__score_thresh0.2,cmo_fisher,GLD,trend,0.0936,-0.0748,-0.1325,893
cmo_fisher__fisher_period14__cmo_period20__score_thresh0.3,cmo_fisher,GLD,trend,-0.067,0.1974,-0.0809,636
cmo_fisher__fisher_period8__cmo_period14__score_thresh0.2,cmo_fisher,GLD,trend,0.1956,-0.1648,-0.1535,988
rvi_divergence__rvi_period10__lookback5,rvi_divergence,GLD,meanrev,0.1568,0.3399,-0.0162,16
rvi_divergence__rvi_period10__lookback8,rvi_divergence,GLD,meanrev,0.2213,0.0153,-0.0134,6
rvi_divergence__rvi_period14__lookback5,rvi_divergence,GLD,meanrev,0.1568,0.3399,-0.0162,16
adaptive_rsi__base_period14__fast_n2__slow_n30,adaptive_rsi,GLD,meanrev,0.0463,0.4211,-0.1877,275
adaptive_rsi__base_period14__fast_n2__slow_n60,adaptive_rsi,GLD,meanrev,-0.0117,0.4863,-0.1858,251
adaptive_rsi__base_period9__fast_n2__slow_n30,adaptive_rsi,GLD,meanrev,-0.1678,-0.3797,-0.3153,395
adaptive_rsi__base_period21__fast_n2__slow_n30,adaptive_rsi,GLD,meanrev,0.0019,-0.2015,-0.2632,187
elder_impulse__ema_period8,elder_impulse,GLD,composite,-0.0282,-0.3064,-0.3266,1425
elder_impulse__ema_period13,elder_impulse,GLD,composite,0.1452,-0.2749,-0.2976,1350
elder_impulse__ema_period20,elder_impulse,GLD,composite,0.039,-0.3202,-0.2895,1305
klinger_osc__fast34__slow55__signal13,klinger_osc,GLD,volume,-0.2491,0.368,-0.1542,683
klinger_osc__fast21__slow34__signal9,klinger_osc,GLD,volume,0.1344,0.2525,-0.2563,848
klinger_osc__fast55__slow89__signal13,klinger_osc,GLD,volume,-0.2012,0.121,-0.2061,663
price_oscillator__fast10__slow30__signal9,price_oscillator,GLD,trend,0.2932,-0.3158,-0.2431,321
price_oscillator__fast12__slow26__signal9,price_oscillator,GLD,trend,0.1791,-0.1025,-0.2262,305
price_oscillator__fast5__slow20__signal5,price_oscillator,GLD,trend,0.4213,-0.0941,-0.3264,541
price_oscillator__fast20__slow50__signal9,price_oscillator,GLD,trend,0.1235,-0.0302,-0.2615,213
cmo_fisher__fisher_period10__cmo_period14__score_thresh0.3,cmo_fisher,USO,trend,0.2916,-0.1525,-0.4015,807
cmo_fisher__fisher_period10__cmo_period14__score_thresh0.2,cmo_fisher,USO,trend,0.1503,0.2312,-0.3132,904
cmo_fisher__fisher_period14__cmo_period20__score_thresh0.3,cmo_fisher,USO,trend,0.1381,0.2284,-0.2822,660
cmo_fisher__fisher_period8__cmo_period14__score_thresh0.2,cmo_fisher,USO,trend,0.1922,-0.0072,-0.3498,1017
rvi_divergence__rvi_period10__lookback5,rvi_divergence,USO,meanrev,-0.0928,0.0481,-0.1079,25
rvi_divergence__rvi_period10__lookback8,rvi_divergence,USO,meanrev,-0.186,0.0771,-0.0794,12
rvi_divergence__rvi_period14__lookback5,rvi_divergence,USO,meanrev,-0.0928,0.0481,-0.1079,25
adaptive_rsi__base_period14__fast_n2__slow_n30,adaptive_rsi,USO,meanrev,-0.1392,-0.5115,-0.7047,251
adaptive_rsi__base_period14__fast_n2__slow_n60,adaptive_rsi,USO,meanrev,-0.134,-0.5537,-0.6961,234
adaptive_rsi__base_period9__fast_n2__slow_n30,adaptive_rsi,USO,meanrev,-0.3874,-0.5592,-0.6619,366
adaptive_rsi__base_period21__fast_n2__slow_n30,adaptive_rsi,USO,meanrev,-0.0938,-0.1065,-0.557,187
elder_impulse__ema_period8,elder_impulse,USO,composite,0.2992,-0.0244,-0.3509,1473
elder_impulse__ema_period13,elder_impulse,USO,composite,0.3089,-0.2764,-0.4453,1420
elder_impulse__ema_period20,elder_impulse,USO,composite,0.2565,-0.2977,-0.4362,1364
klinger_osc__fast34__slow55__signal13,klinger_osc,USO,volume,0.4118,0.0902,-0.504,715
klinger_osc__fast21__slow34__signal9,klinger_osc,USO,volume,0.3874,-0.5399,-0.6894,937
klinger_osc__fast55__slow89__signal13,klinger_osc,USO,volume,0.3192,0.3297,-0.3537,641
price_oscillator__fast10__slow30__signal9,price_oscillator,USO,trend,0.0525,0.5243,-0.449,311
price_oscillator__fast12__slow26__signal9,price_oscillator,USO,trend,0.0338,0.5075,-0.4723,305
price_oscillator__fast5__slow20__signal5,price_oscillator,USO,trend,0.4201,-0.1525,-0.6298,557
price_oscillator__fast20__slow50__signal9,price_oscillator,USO,trend,0.1952,0.5091,-0.4613,211
cmo_fisher__fisher_period10__cmo_period14__score_thresh0.3,cmo_fisher,TLT,trend,-0.9029,-0.407,-0.1952,890
cmo_fisher__fisher_period10__cmo_period14__score_thresh0.2,cmo_fisher,TLT,trend,-0.5777,-0.6043,-0.2834,1050
cmo_fisher__fisher_period14__cmo_period20__score_thresh0.3,cmo_fisher,TLT,trend,-0.6002,-0.6714,-0.2782,715
cmo_fisher__fisher_period8__cmo_period14__score_thresh0.2,cmo_fisher,TLT,trend,-0.5244,-0.7238,-0.3082,1122
rvi_divergence__rvi_period10__lookback5,rvi_divergence,TLT,meanrev,0.379,0.4168,-0.0425,20
rvi_divergence__rvi_period10__lookback8,rvi_divergence,TLT,meanrev,0.1229,0.2467,-0.0107,4
rvi_divergence__rvi_period14__lookback5,rvi_divergence,TLT,meanrev,0.379,0.4168,-0.0425,20
adaptive_rsi__base_period14__fast_n2__slow_n30,adaptive_rsi,TLT,meanrev,-0.4027,0.4613,-0.2156,245
adaptive_rsi__base_period14__fast_n2__slow_n60,adaptive_rsi,TLT,meanrev,-0.3615,0.552,-0.2104,236
adaptive_rsi__base_period9__fast_n2__slow_n30,adaptive_rsi,TLT,meanrev,-0.2179,0.4243,-0.2034,381
adaptive_rsi__base_period21__fast_n2__slow_n30,adaptive_rsi,TLT,meanrev,-0.7055,0.4966,-0.2007,177
elder_impulse__ema_period8,elder_impulse,TLT,composite,-0.7755,-0.3093,-0.3009,1571
elder_impulse__ema_period13,elder_impulse,TLT,composite,-0.6713,-0.5163,-0.3379,1517
elder_impulse__ema_period20,elder_impulse,TLT,composite,-0.694,-0.3846,-0.3043,1463
klinger_osc__fast34__slow55__signal13,klinger_osc,TLT,volume,-1.0322,-0.1933,-0.3771,794
klinger_osc__fast21__slow34__signal9,klinger_osc,TLT,volume,-0.6931,-0.4559,-0.4308,968
klinger_osc__fast55__slow89__signal13,klinger_osc,TLT,volume,-0.7878,-0.3219,-0.3054,748
price_oscillator__fast10__slow30__signal9,price_oscillator,TLT,trend,-0.5341,0.4402,-0.1903,322
price_oscillator__fast12__slow26__signal9,price_oscillator,TLT,trend,-0.5585,0.468,-0.2151,314
price_oscillator__fast5__slow20__signal5,price_oscillator,TLT,trend,-0.7645,-0.4805,-0.3875,601
price_oscillator__fast20__slow50__signal9,price_oscillator,TLT,trend,-0.089,-0.2109,-0.2889,222
cmo_fisher__fisher_period10__cmo_period14__score_thresh0.3,cmo_fisher,HYG,trend,-0.1905,-0.3415,-0.0764,874
cmo_fisher__fisher_period10__cmo_period14__score_thresh0.2,cmo_fisher,HYG,trend,0.2638,-0.1395,-0.0776,940
cmo_fisher__fisher_period14__cmo_period20__score_thresh0.3,cmo_fisher,HYG,trend,-0.0255,-0.3187,-0.0897,724
cmo_fisher__fisher_period8__cmo_period14__score_thresh0.2,cmo_fisher,HYG,trend,0.1738,0.1679,-0.0656,1089
rvi_divergence__rvi_period10__lookback5,rvi_divergence,HYG,meanrev,-0.4999,-0.3083,-0.0089,12
rvi_divergence__rvi_period10__lookback8,rvi_divergence,HYG,meanrev,-0.0597,-0.2261,-0.0049,6
rvi_divergence__rvi_period14__lookback5,rvi_divergence,HYG,meanrev,-0.4999,-0.3083,-0.0089,12
adaptive_rsi__base_period14__fast_n2__slow_n30,adaptive_rsi,HYG,meanrev,0.1302,0.449,-0.0678,256
adaptive_rsi__base_period14__fast_n2__slow_n60,adaptive_rsi,HYG,meanrev,0.1037,0.4525,-0.0667,243
adaptive_rsi__base_period9__fast_n2__slow_n30,adaptive_rsi,HYG,meanrev,-0.4506,-0.1371,-0.1001,352
adaptive_rsi__base_period21__fast_n2__slow_n30,adaptive_rsi,HYG,meanrev,0.116,0.3063,-0.0959,178
elder_impulse__ema_period8,elder_impulse,HYG,composite,0.6456,0.6496,-0.0691,1431
elder_impulse__ema_period13,elder_impulse,HYG,composite,0.4222,0.6337,-0.0671,1373
elder_impulse__ema_period20,elder_impulse,HYG,composite,0.5863,0.3977,-0.0811,1295
klinger_osc__fast34__slow55__signal13,klinger_osc,HYG,volume,0.1108,-0.0547,-0.1304,694
klinger_osc__fast21__slow34__signal9,klinger_osc,HYG,volume,-0.0027,0.7572,-0.0519,861
klinger_osc__fast55__slow89__signal13,klinger_osc,HYG,volume,0.1528,0.1916,-0.083,660
price_oscillator__fast10__slow30__signal9,price_oscillator,HYG,trend,0.2413,-0.2837,-0.1202,312
price_oscillator__fast12__slow26__signal9,price_oscillator,HYG,trend,0.1727,-0.2794,-0.1197,292
price_oscillator__fast5__slow20__signal5,price_oscillator,HYG,trend,0.3281,0.221,-0.085,559
price_oscillator__fast20__slow50__signal9,price_oscillator,HYG,trend,0.205,-0.5541,-0.1539,212
cmo_fisher__fisher_period10__cmo_period14__score_thresh0.3,cmo_fisher,EFA,trend,-0.6977,-0.1809,-0.1628,850
cmo_fisher__fisher_period10__cmo_period14__score_thresh0.2,cmo_fisher,EFA,trend,-0.6063,-0.2199,-0.1969,989
cmo_fisher__fisher_period14__cmo_period20__score_thresh0.3,cmo_fisher,EFA,trend,-0.6751,-0.9534,-0.2535,734
cmo_fisher__fisher_period8__cmo_period14__score_thresh0.2,cmo_fisher,EFA,trend,-0.7127,-0.4214,-0.2372,1081
rvi_divergence__rvi_period10__lookback5,rvi_divergence,EFA,meanrev,-0.1805,0.5031,-0.0199,32
rvi_divergence__rvi_period10__lookback8,rvi_divergence,EFA,meanrev,0.1968,0.0,0.0,8
rvi_divergence__rvi_period14__lookback5,rvi_divergence,EFA,meanrev,-0.1805,0.5031,-0.0199,32
adaptive_rsi__base_period14__fast_n2__slow_n30,adaptive_rsi,EFA,meanrev,0.28,0.6354,-0.2388,271
adaptive_rsi__base_period14__fast_n2__slow_n60,adaptive_rsi,EFA,meanrev,0.2921,0.5641,-0.2535,264
adaptive_rsi__base_period9__fast_n2__slow_n30,adaptive_rsi,EFA,meanrev,0.1448,1.1794,-0.156,395
adaptive_rsi__base_period21__fast_n2__slow_n30,adaptive_rsi,EFA,meanrev,-0.1511,0.4021,-0.2584,165
elder_impulse__ema_period8,elder_impulse,EFA,composite,-0.4926,0.3388,-0.1615,1488
elder_impulse__ema_period13,elder_impulse,EFA,composite,-0.4035,0.0035,-0.2143,1419
elder_impulse__ema_period20,elder_impulse,EFA,composite,-0.3948,-0.1011,-0.2459,1355
klinger_osc__fast34__slow55__signal13,klinger_osc,EFA,volume,0.4511,-0.0038,-0.2362,661
klinger_osc__fast21__slow34__signal9,klinger_osc,EFA,volume,0.192,-0.0638,-0.2733,904
klinger_osc__fast55__slow89__signal13,klinger_osc,EFA,volume,0.3149,-0.129,-0.3387,607
price_oscillator__fast10__slow30__signal9,price_oscillator,EFA,trend,0.0364,-0.1136,-0.3185,306
price_oscillator__fast12__slow26__signal9,price_oscillator,EFA,trend,0.0144,-0.3401,-0.369,302
price_oscillator__fast5__slow20__signal5,price_oscillator,EFA,trend,0.1812,0.4283,-0.2776,553
price_oscillator__fast20__slow50__signal9,price_oscillator,EFA,trend,-0.2228,-0.6217,-0.4609,228
cmo_fisher__fisher_period10__cmo_period14__score_thresh0.3,cmo_fisher,EEM,trend,-0.374,-0.5162,-0.3561,805
cmo_fisher__fisher_period10__cmo_period14__score_thresh0.2,cmo_fisher,EEM,trend,-0.2237,-0.6546,-0.3934,982
cmo_fisher__fisher_period14__cmo_period20__score_thresh0.3,cmo_fisher,EEM,trend,-0.1048,-0.8769,-0.3767,694
cmo_fisher__fisher_period8__cmo_period14__score_thresh0.2,cmo_fisher,EEM,trend,-0.4859,-0.8403,-0.4438,1101
rvi_divergence__rvi_period10__lookback5,rvi_divergence,EEM,meanrev,-0.0243,0.868,-0.0051,12
rvi_divergence__rvi_period10__lookback8,rvi_divergence,EEM,meanrev,0.1519,0.0,0.0,6
rvi_divergence__rvi_period14__lookback5,rvi_divergence,EEM,meanrev,-0.0243,0.868,-0.0051,12
adaptive_rsi__base_period14__fast_n2__slow_n30,adaptive_rsi,EEM,meanrev,-0.1486,0.3051,-0.32,252
adaptive_rsi__base_period14__fast_n2__slow_n60,adaptive_rsi,EEM,meanrev,-0.154,0.4114,-0.3149,248
adaptive_rsi__base_period9__fast_n2__slow_n30,adaptive_rsi,EEM,meanrev,0.0429,0.8285,-0.2741,399
adaptive_rsi__base_period21__fast_n2__slow_n30,adaptive_rsi,EEM,meanrev,-0.2275,-0.234,-0.36,169
elder_impulse__ema_period8,elder_impulse,EEM,composite,-0.4808,0.1176,-0.3016,1502
elder_impulse__ema_period13,elder_impulse,EEM,composite,-0.6315,0.232,-0.2671,1427
elder_impulse__ema_period20,elder_impulse,EEM,composite,-0.5498,0.064,-0.2901,1364
klinger_osc__fast34__slow55__signal13,klinger_osc,EEM,volume,-0.0387,-0.2816,-0.5113,778
klinger_osc__fast21__slow34__signal9,klinger_osc,EEM,volume,-0.5244,0.1051,-0.3041,910
klinger_osc__fast55__slow89__signal13,klinger_osc,EEM,volume,-0.128,-0.1951,-0.4579,715
price_oscillator__fast10__slow30__signal9,price_oscillator,EEM,trend,-0.1102,-0.1929,-0.4189,318
price_oscillator__fast12__slow26__signal9,price_oscillator,EEM,trend,-0.0177,-0.3155,-0.4588,302
price_oscillator__fast5__slow20__signal5,price_oscillator,EEM,trend,-0.0736,-0.0648,-0.3877,552
price_oscillator__fast20__slow50__signal9,price_oscillator,EEM,trend,0.0188,-0.0444,-0.4804,228
cmo_fisher__fisher_period10__cmo_period14__score_thresh0.3,cmo_fisher,EWZ,trend,0.0981,-0.5796,-0.4652,840
cmo_fisher__fisher_period10__cmo_period14__score_thresh0.2,cmo_fisher,EWZ,trend,-0.2255,-0.7313,-0.5812,988
cmo_fisher__fisher_period14__cmo_period20__score_thresh0.3,cmo_fisher,EWZ,trend,0.0612,-1.0527,-0.5853,668
cmo_fisher__fisher_period8__cmo_period14__score_thresh0.2,cmo_fisher,EWZ,trend,-0.4886,-0.9003,-0.5873,1120
rvi_divergence__rvi_period10__lookback5,rvi_divergence,EWZ,meanrev,0.0436,-0.1721,-0.0257,16
rvi_divergence__rvi_period10__lookback8,rvi_divergence,EWZ,meanrev,0.0,0.0,0.0,0
rvi_divergence__rvi_period14__lookback5,rvi_divergence,EWZ,meanrev,0.0436,-0.1721,-0.0257,16
adaptive_rsi__base_period14__fast_n2__slow_n30,adaptive_rsi,EWZ,meanrev,0.1163,-0.4915,-0.6116,275
adaptive_rsi__base_period14__fast_n2__slow_n60,adaptive_rsi,EWZ,meanrev,0.1386,-0.496,-0.6286,259
adaptive_rsi__base_period9__fast_n2__slow_n30,adaptive_rsi,EWZ,meanrev,0.0042,-0.5227,-0.5919,371
adaptive_rsi__base_period21__fast_n2__slow_n30,adaptive_rsi,EWZ,meanrev,0.0322,-0.6345,-0.6433,171
elder_impulse__ema_period8,elder_impulse,EWZ,composite,0.0015,-0.7702,-0.647,1518
elder_impulse__ema_period13,elder_impulse,EWZ,composite,-0.0567,-0.6082,-0.5934,1470
elder_impulse__ema_period20,elder_impulse,EWZ,composite,-0.0351,-0.4175,-0.5309,1404
klinger_osc__fast34__slow55__signal13,klinger_osc,EWZ,volume,0.0478,-0.984,-0.8392,758
klinger_osc__fast21__slow34__signal9,klinger_osc,EWZ,volume,-0.0766,-1.5694,-0.9206,956
klinger_osc__fast55__slow89__signal13,klinger_osc,EWZ,volume,0.0952,-0.9373,-0.8325,670
price_oscillator__fast10__slow30__signal9,price_oscillator,EWZ,trend,0.3132,-0.1891,-0.601,302
price_oscillator__fast12__slow26__signal9,price_oscillator,EWZ,trend,0.3261,-0.1869,-0.5627,290
price_oscillator__fast5__slow20__signal5,price_oscillator,EWZ,trend,0.29,-0.6166,-0.747,557
price_oscillator__fast20__slow50__signal9,price_oscillator,EWZ,trend,0.1827,0.8853,-0.338,210
cmo_fisher__fisher_period10__cmo_period14__score_thresh0.3,cmo_fisher,BTC-USD,trend,1.0312,0.332,-0.4269,720
cmo_fisher__fisher_period10__cmo_period14__score_thresh0.2,cmo_fisher,BTC-USD,trend,0.9827,0.2433,-0.4441,812
cmo_fisher__fisher_period14__cmo_period20__score_thresh0.3,cmo_fisher,BTC-USD,trend,0.9843,0.3432,-0.3039,566
cmo_fisher__fisher_period8__cmo_period14__score_thresh0.2,cmo_fisher,BTC-USD,trend,0.9413,0.2785,-0.4256,911
rvi_divergence__rvi_period10__lookback5,rvi_divergence,BTC-USD,meanrev,-0.7266,0.0,0.0,10
rvi_divergence__rvi_period10__lookback8,rvi_divergence,BTC-USD,meanrev,-0.3943,0.0,0.0,4
rvi_divergence__rvi_period14__lookback5,rvi_divergence,BTC-USD,meanrev,-0.7266,0.0,0.0,10
adaptive_rsi__base_period14__fast_n2__slow_n30,adaptive_rsi,BTC-USD,meanrev,-0.6484,-0.289,-0.8672,259
adaptive_rsi__base_period14__fast_n2__slow_n60,adaptive_rsi,BTC-USD,meanrev,-0.6268,-0.2162,-0.8458,254
adaptive_rsi__base_period9__fast_n2__slow_n30,adaptive_rsi,BTC-USD,meanrev,-0.6062,-0.4793,-0.8264,383
adaptive_rsi__base_period21__fast_n2__slow_n30,adaptive_rsi,BTC-USD,meanrev,-0.6961,-0.31,-0.7936,174
elder_impulse__ema_period8,elder_impulse,BTC-USD,composite,0.6873,0.5709,-0.3406,1387
elder_impulse__ema_period13,elder_impulse,BTC-USD,composite,0.6389,0.6292,-0.336,1291
elder_impulse__ema_period20,elder_impulse,BTC-USD,composite,0.7542,0.4514,-0.3881,1209
klinger_osc__fast34__slow55__signal13,klinger_osc,BTC-USD,volume,-0.0618,0.0494,-0.6075,841
klinger_osc__fast21__slow34__signal9,klinger_osc,BTC-USD,volume,0.1752,-0.1841,-0.6664,1039
klinger_osc__fast55__slow89__signal13,klinger_osc,BTC-USD,volume,0.2031,0.2286,-0.4885,749
price_oscillator__fast10__slow30__signal9,price_oscillator,BTC-USD,trend,0.7775,0.8365,-0.372,251
price_oscillator__fast12__slow26__signal9,price_oscillator,BTC-USD,trend,0.7125,0.8575,-0.3581,243
price_oscillator__fast5__slow20__signal5,price_oscillator,BTC-USD,trend,0.8589,0.2848,-0.5009,493
price_oscillator__fast20__slow50__signal9,price_oscillator,BTC-USD,trend,0.8753,0.1058,-0.6964,183
cmo_fisher__fisher_period10__cmo_period14__score_thresh0.3,cmo_fisher,ETH-USD,trend,0.163,0.3476,-0.3608,542
cmo_fisher__fisher_period10__cmo_period14__score_thresh0.2,cmo_fisher,ETH-USD,trend,0.5355,0.0115,-0.5653,625
cmo_fisher__fisher_period14__cmo_period20__score_thresh0.3,cmo_fisher,ETH-USD,trend,0.4931,0.202,-0.3745,412
cmo_fisher__fisher_period8__cmo_period14__score_thresh0.2,cmo_fisher,ETH-USD,trend,0.4562,-0.1173,-0.6567,700
rvi_divergence__rvi_period10__lookback5,rvi_divergence,ETH-USD,meanrev,0.1794,-0.8235,-0.0765,16
rvi_divergence__rvi_period10__lookback8,rvi_divergence,ETH-USD,meanrev,0.0,-0.3747,-0.2179,2
rvi_divergence__rvi_period14__lookback5,rvi_divergence,ETH-USD,meanrev,0.1794,-0.8235,-0.0765,16
adaptive_rsi__base_period14__fast_n2__slow_n30,adaptive_rsi,ETH-USD,meanrev,-0.9392,-0.1702,-0.8752,163
adaptive_rsi__base_period14__fast_n2__slow_n60,adaptive_rsi,ETH-USD,meanrev,-0.8678,-0.072,-0.7932,158
adaptive_rsi__base_period9__fast_n2__slow_n30,adaptive_rsi,ETH-USD,meanrev,-0.8516,-0.1094,-0.7323,226
adaptive_rsi__base_period21__fast_n2__slow_n30,adaptive_rsi,ETH-USD,meanrev,-0.8119,-0.3769,-0.7888,107
elder_impulse__ema_period8,elder_impulse,ETH-USD,composite,0.7711,0.6007,-0.4926,959
elder_impulse__ema_period13,elder_impulse,ETH-USD,composite,1.0026,0.3306,-0.5601,899
elder_impulse__ema_period20,elder_impulse,ETH-USD,composite,1.1418,0.5193,-0.39,836
klinger_osc__fast34__slow55__signal13,klinger_osc,ETH-USD,volume,0.475,0.5469,-0.6017,587
klinger_osc__fast21__slow34__signal9,klinger_osc,ETH-USD,volume,0.0234,0.3082,-0.8054,725
klinger_osc__fast55__slow89__signal13,klinger_osc,ETH-USD,volume,0.3937,0.9653,-0.4004,523
price_oscillator__fast10__slow30__signal9,price_oscillator,ETH-USD,trend,0.4739,0.7188,-0.6541,195
price_oscillator__fast12__slow26__signal9,price_oscillator,ETH-USD,trend,0.4497,0.5798,-0.7311,191
price_oscillator__fast5__slow20__signal5,price_oscillator,ETH-USD,trend,0.4679,-0.0032,-0.7566,376
price_oscillator__fast20__slow50__signal9,price_oscillator,ETH-USD,trend,0.6897,1.0335,-0.4609,127
cmo_fisher__fisher_period10__cmo_period14__score_thresh0.3,cmo_fisher,AAPL,trend,0.1553,0.0439,-0.3135,796
cmo_fisher__fisher_period10__cmo_period14__score_thresh0.2,cmo_fisher,AAPL,trend,0.2004,-0.0108,-0.3294,921
cmo_fisher__fisher_period14__cmo_period20__score_thresh0.3,cmo_fisher,AAPL,trend,0.5319,0.3528,-0.2324,662
cmo_fisher__fisher_period8__cmo_period14__score_thresh0.2,cmo_fisher,AAPL,trend,0.3158,-0.2757,-0.4466,1022
rvi_divergence__rvi_period10__lookback5,rvi_divergence,AAPL,meanrev,-0.2126,0.3354,-0.054,26
rvi_divergence__rvi_period10__lookback8,rvi_divergence,AAPL,meanrev,0.0324,0.0,0.0,6
rvi_divergence__rvi_period14__lookback5,rvi_divergence,AAPL,meanrev,-0.2126,0.3354,-0.054,26
adaptive_rsi__base_period14__fast_n2__slow_n30,adaptive_rsi,AAPL,meanrev,-0.1509,-0.4519,-0.5799,261
adaptive_rsi__base_period14__fast_n2__slow_n60,adaptive_rsi,AAPL,meanrev,-0.012,-0.5053,-0.5707,256
adaptive_rsi__base_period9__fast_n2__slow_n30,adaptive_rsi,AAPL,meanrev,-0.2029,-0.5909,-0.625,369
adaptive_rsi__base_period21__fast_n2__slow_n30,adaptive_rsi,AAPL,meanrev,-0.0613,-0.698,-0.62,181
elder_impulse__ema_period8,elder_impulse,AAPL,composite,0.1762,-0.3462,-0.5519,1429
elder_impulse__ema_period13,elder_impulse,AAPL,composite,0.2669,-0.1395,-0.4377,1348
elder_impulse__ema_period20,elder_impulse,AAPL,composite,0.3187,-0.0141,-0.3714,1281
klinger_osc__fast34__slow55__signal13,klinger_osc,AAPL,volume,-0.206,-0.4628,-0.6045,775
klinger_osc__fast21__slow34__signal9,klinger_osc,AAPL,volume,-0.1886,-0.1677,-0.4903,949
klinger_osc__fast55__slow89__signal13,klinger_osc,AAPL,volume,-0.1525,-0.2666,-0.5792,703
price_oscillator__fast10__slow30__signal9,price_oscillator,AAPL,trend,0.2621,0.7085,-0.1961,288
price_oscillator__fast12__slow26__signal9,price_oscillator,AAPL,trend,0.2446,0.6948,-0.2039,272
price_oscillator__fast5__slow20__signal5,price_oscillator,AAPL,trend,0.2039,-0.1273,-0.4444,542
price_oscillator__fast20__slow50__signal9,price_oscillator,AAPL,trend,-0.0522,0.6848,-0.4255,201
cmo_fisher__fisher_period10__cmo_period14__score_thresh0.3,cmo_fisher,MSFT,trend,-0.8284,-0.5861,-0.3576,825
cmo_fisher__fisher_period10__cmo_period14__score_thresh0.2,cmo_fisher,MSFT,trend,-0.6385,-0.6043,-0.4192,940
cmo_fisher__fisher_period14__cmo_period20__score_thresh0.3,cmo_fisher,MSFT,trend,-0.6411,-0.516,-0.3646,654
cmo_fisher__fisher_period8__cmo_period14__score_thresh0.2,cmo_fisher,MSFT,trend,-0.6448,-0.5739,-0.397,1043
rvi_divergence__rvi_period10__lookback5,rvi_divergence,MSFT,meanrev,0.5874,0.2352,-0.0361,24
rvi_divergence__rvi_period10__lookback8,rvi_divergence,MSFT,meanrev,0.3647,0.0,0.0,4
rvi_divergence__rvi_period14__lookback5,rvi_divergence,MSFT,meanrev,0.5874,0.2352,-0.0361,24
adaptive_rsi__base_period14__fast_n2__slow_n30,adaptive_rsi,MSFT,meanrev,-0.067,0.2777,-0.2382,263
adaptive_rsi__base_period14__fast_n2__slow_n60,adaptive_rsi,MSFT,meanrev,-0.0486,0.2737,-0.268,242
adaptive_rsi__base_period9__fast_n2__slow_n30,adaptive_rsi,MSFT,meanrev,-0.017,0.3916,-0.3305,379
adaptive_rsi__base_period21__fast_n2__slow_n30,adaptive_rsi,MSFT,meanrev,-0.1315,0.745,-0.293,179
elder_impulse__ema_period8,elder_impulse,MSFT,composite,-0.6264,-0.5331,-0.509,1471
elder_impulse__ema_period13,elder_impulse,MSFT,composite,-0.6698,-0.2455,-0.373,1410
elder_impulse__ema_period20,elder_impulse,MSFT,composite,-0.6431,-0.3739,-0.4265,1366
klinger_osc__fast34__slow55__signal13,klinger_osc,MSFT,volume,-0.4861,-0.1129,-0.4641,777
klinger_osc__fast21__slow34__signal9,klinger_osc,MSFT,volume,-0.4528,-0.3682,-0.4882,971
klinger_osc__fast55__slow89__signal13,klinger_osc,MSFT,volume,-0.1764,-0.0852,-0.4615,691
price_oscillator__fast10__slow30__signal9,price_oscillator,MSFT,trend,-0.5509,-0.3641,-0.4499,338
price_oscillator__fast12__slow26__signal9,price_oscillator,MSFT,trend,-0.658,-0.1919,-0.3629,320
price_oscillator__fast5__slow20__signal5,price_oscillator,MSFT,trend,-0.3522,-0.5558,-0.6181,582
price_oscillator__fast20__slow50__signal9,price_oscillator,MSFT,trend,-0.3737,-0.4787,-0.5809,226
cmo_fisher__fisher_period10__cmo_period14__score_thresh0.3,cmo_fisher,NVDA,trend,-0.0834,0.1778,-0.3318,819
cmo_fisher__fisher_period10__cmo_period14__score_thresh0.2,cmo_fisher,NVDA,trend,-0.076,0.1129,-0.4652,958
cmo_fisher__fisher_period14__cmo_period20__score_thresh0.3,cmo_fisher,NVDA,trend,0.3197,0.546,-0.3063,616
cmo_fisher__fisher_period8__cmo_period14__score_thresh0.2,cmo_fisher,NVDA,trend,-0.0979,-0.0692,-0.4445,1076
rvi_divergence__rvi_period10__lookback5,rvi_divergence,NVDA,meanrev,-0.0703,-1.1429,-0.2159,18
rvi_divergence__rvi_period10__lookback8,rvi_divergence,NVDA,meanrev,0.2675,-0.4328,-0.0758,10
rvi_divergence__rvi_period14__lookback5,rvi_divergence,NVDA,meanrev,-0.0703,-1.1429,-0.2159,18
adaptive_rsi__base_period14__fast_n2__slow_n30,adaptive_rsi,NVDA,meanrev,-0.4027,-0.2752,-0.7971,271
