name,family,ticker,category,is_sharpe,oos_sharpe,oos_drawdown,trade_count
mom_crash_protect__bear_lookback504__bear_thresh-0.25__damp0.0,mom_crash_protect,XLY,trend,0.5142,0.8516,-0.215,34
consistent_mom__consistency_thresh0.5,consistent_mom,XLY,trend,0.4894,0.9148,-0.215,179
consistent_mom__consistency_thresh0.58,consistent_mom,XLY,trend,0.5189,0.8778,-0.215,350
consistent_mom__consistency_thresh0.67,consistent_mom,XLY,trend,0.4586,-0.0648,-0.2345,622
signed_range_mom__period10__threshold0.1,signed_range_mom,XLY,trend,0.0004,0.1813,-0.2403,1027
signed_range_mom__period21__threshold0.1,signed_range_mom,XLY,trend,0.0473,-0.0637,-0.2769,743
signed_range_mom__period21__threshold0.15,signed_range_mom,XLY,trend,-0.3127,-0.0673,-0.1754,666
signed_range_mom__period42__threshold0.1,signed_range_mom,XLY,trend,0.1491,-0.3856,-0.3665,464
signed_range_mom__period63__threshold0.1,signed_range_mom,XLY,trend,0.0674,0.1956,-0.1639,344
multi_tsmom,multi_tsmom,XLY,trend,0.4234,0.473,-0.2123,276
"multi_tsmom__lookbacks(63, 126, 252)",multi_tsmom,XLY,trend,0.3853,0.6065,-0.2505,96
"multi_tsmom__lookbacks(21, 63, 252)",multi_tsmom,XLY,trend,0.4355,0.2547,-0.2489,193
"multi_tsmom__lookbacks(21, 63, 126, 252)__weights(0.4, 0.3, 0.2, 0.1)",multi_tsmom,XLY,trend,0.3465,0.2688,-0.2489,218
"multi_tsmom__lookbacks(21, 63, 126, 252)__weights(0.1, 0.2, 0.3, 0.4)",multi_tsmom,XLY,trend,0.4531,0.6617,-0.2184,110
baz_trend__ewmstd_span42,baz_trend,XLP,trend,0.0185,0.1508,-0.3025,70
baz_trend__ewmstd_span63,baz_trend,XLP,trend,0.0185,0.1508,-0.3025,70
baz_trend__ewmstd_span126,baz_trend,XLP,trend,0.0185,0.1508,-0.3025,70
intermediate_mom__start252__end126,intermediate_mom,XLP,trend,0.7555,0.8057,-0.1477,169
intermediate_mom__start189__end105,intermediate_mom,XLP,trend,0.4824,0.2617,-0.1506,192
intermediate_mom__start168__end84,intermediate_mom,XLP,trend,0.2925,0.1798,-0.2849,192
intermediate_mom__start252__end63,intermediate_mom,XLP,trend,0.7077,0.1904,-0.3021,76
mom_crash_protect__bear_lookback504__bear_thresh-0.2__damp0.0,mom_crash_protect,XLP,trend,0.807,0.634,-0.1663,78
mom_crash_protect__bear_lookback504__bear_thresh-0.2__damp0.25,mom_crash_protect,XLP,trend,0.807,0.634,-0.1663,78
mom_crash_protect__bear_lookback252__bear_thresh-0.2__damp0.0,mom_crash_protect,XLP,trend,0.807,0.634,-0.1663,78
mom_crash_protect__bear_lookback504__bear_thresh-0.25__damp0.0,mom_crash_protect,XLP,trend,0.807,0.634,-0.1663,78
consistent_mom__consistency_thresh0.5,consistent_mom,XLP,trend,0.7056,0.6383,-0.1371,253
consistent_mom__consistency_thresh0.58,consistent_mom,XLP,trend,0.6525,0.5319,-0.194,431
consistent_mom__consistency_thresh0.67,consistent_mom,XLP,trend,0.2104,0.1878,-0.0731,530
signed_range_mom__period10__threshold0.1,signed_range_mom,XLP,trend,-0.2483,-0.0647,-0.1908,979
signed_range_mom__period21__threshold0.1,signed_range_mom,XLP,trend,0.0081,-0.6564,-0.3147,654
signed_range_mom__period21__threshold0.15,signed_range_mom,XLP,trend,0.0763,-0.3736,-0.2552,533
signed_range_mom__period42__threshold0.1,signed_range_mom,XLP,trend,-0.0894,-0.2414,-0.1739,432
signed_range_mom__period63__threshold0.1,signed_range_mom,XLP,trend,-0.2764,-0.0593,-0.1831,327
multi_tsmom,multi_tsmom,XLP,trend,-0.1699,0.1279,-0.2406,352
"multi_tsmom__lookbacks(63, 126, 252)",multi_tsmom,XLP,trend,-0.0414,0.249,-0.2482,150
"multi_tsmom__lookbacks(21, 63, 252)",multi_tsmom,XLP,trend,-0.1562,0.054,-0.2185,245
"multi_tsmom__lookbacks(21, 63, 126, 252)__weights(0.4, 0.3, 0.2, 0.1)",multi_tsmom,XLP,trend,-0.2531,-0.0118,-0.2459,243
"multi_tsmom__lookbacks(21, 63, 126, 252)__weights(0.1, 0.2, 0.3, 0.4)",multi_tsmom,XLP,trend,0.0489,0.2211,-0.2485,185
baz_trend__ewmstd_span42,baz_trend,GLD,trend,0.0813,0.2889,-0.1842,82
baz_trend__ewmstd_span63,baz_trend,GLD,trend,0.0813,0.2889,-0.1842,82
baz_trend__ewmstd_span126,baz_trend,GLD,trend,0.0813,0.2889,-0.1842,82
intermediate_mom__start252__end126,intermediate_mom,GLD,trend,0.2549,-0.446,-0.3829,109
intermediate_mom__start189__end105,intermediate_mom,GLD,trend,-0.0811,-0.0123,-0.2663,171
intermediate_mom__start168__end84,intermediate_mom,GLD,trend,0.1767,0.2622,-0.2672,171
intermediate_mom__start252__end63,intermediate_mom,GLD,trend,0.3008,0.0258,-0.3016,121
mom_crash_protect__bear_lookback504__bear_thresh-0.2__damp0.0,mom_crash_protect,GLD,trend,0.2209,0.1599,-0.2899,135
mom_crash_protect__bear_lookback504__bear_thresh-0.2__damp0.25,mom_crash_protect,GLD,trend,0.2259,0.1806,-0.2899,135
mom_crash_protect__bear_lookback252__bear_thresh-0.2__damp0.0,mom_crash_protect,GLD,trend,0.2352,0.2405,-0.2899,108
mom_crash_protect__bear_lookback504__bear_thresh-0.25__damp0.0,mom_crash_protect,GLD,trend,0.2287,0.2102,-0.2899,127
consistent_mom__consistency_thresh0.5,consistent_mom,GLD,trend,0.1094,0.1127,-0.2412,633
consistent_mom__consistency_thresh0.58,consistent_mom,GLD,trend,0.3015,0.1194,-0.1775,569
consistent_mom__consistency_thresh0.67,consistent_mom,GLD,trend,0.0114,0.0089,-0.0842,265
signed_range_mom__period10__threshold0.1,signed_range_mom,GLD,trend,-0.329,-0.2207,-0.2501,1116
signed_range_mom__period21__threshold0.1,signed_range_mom,GLD,trend,0.0218,0.4403,-0.1306,741
signed_range_mom__period21__threshold0.15,signed_range_mom,GLD,trend,-0.0304,0.4396,-0.1612,613
signed_range_mom__period42__threshold0.1,signed_range_mom,GLD,trend,0.1553,0.4069,-0.1025,417
signed_range_mom__period63__threshold0.1,signed_range_mom,GLD,trend,-0.0783,0.0685,-0.1444,291
multi_tsmom,multi_tsmom,GLD,trend,0.2079,-0.0185,-0.2767,374
"multi_tsmom__lookbacks(63, 126, 252)",multi_tsmom,GLD,trend,0.3135,0.1333,-0.2812,145
"multi_tsmom__lookbacks(21, 63, 252)",multi_tsmom,GLD,trend,0.1599,0.1566,-0.2511,242
"multi_tsmom__lookbacks(21, 63, 126, 252)__weights(0.4, 0.3, 0.2, 0.1)",multi_tsmom,GLD,trend,0.1363,-0.1681,-0.3397,261
"multi_tsmom__lookbacks(21, 63, 126, 252)__weights(0.1, 0.2, 0.3, 0.4)",multi_tsmom,GLD,trend,0.256,0.1928,-0.2353,210
baz_trend__ewmstd_span42,baz_trend,USO,trend,0.0481,0.2315,-0.5027,82
baz_trend__ewmstd_span63,baz_trend,USO,trend,0.0481,0.2315,-0.5027,82
baz_trend__ewmstd_span126,baz_trend,USO,trend,0.0481,0.2315,-0.5027,82
intermediate_mom__start252__end126,intermediate_mom,USO,trend,0.1026,0.4367,-0.5564,141
intermediate_mom__start189__end105,intermediate_mom,USO,trend,-0.1109,0.0502,-0.5237,181
intermediate_mom__start168__end84,intermediate_mom,USO,trend,-0.1754,0.1442,-0.3673,181
intermediate_mom__start252__end63,intermediate_mom,USO,trend,-0.4381,0.3464,-0.5333,110
mom_crash_protect__bear_lookback504__bear_thresh-0.2__damp0.0,mom_crash_protect,USO,trend,0.1953,0.0496,-0.5085,243
mom_crash_protect__bear_lookback504__bear_thresh-0.2__damp0.25,mom_crash_protect,USO,trend,0.2094,0.1436,-0.4607,256
mom_crash_protect__bear_lookback252__bear_thresh-0.2__damp0.0,mom_crash_protect,USO,trend,0.2851,0.3107,-0.4361,236
mom_crash_protect__bear_lookback504__bear_thresh-0.25__damp0.0,mom_crash_protect,USO,trend,0.199,0.0496,-0.5085,243
consistent_mom__consistency_thresh0.5,consistent_mom,USO,trend,-0.0405,0.0076,-0.4514,576
consistent_mom__consistency_thresh0.58,consistent_mom,USO,trend,0.0291,0.2758,-0.4277,632
consistent_mom__consistency_thresh0.67,consistent_mom,USO,trend,-0.0119,0.0166,-0.3147,214
signed_range_mom__period10__threshold0.1,signed_range_mom,USO,trend,-0.1142,-0.753,-0.7395,1038
signed_range_mom__period21__threshold0.1,signed_range_mom,USO,trend,0.1492,0.3731,-0.4418,699
signed_range_mom__period21__threshold0.15,signed_range_mom,USO,trend,0.1445,0.0281,-0.3633,589
signed_range_mom__period42__threshold0.1,signed_range_mom,USO,trend,0.441,-0.0385,-0.3527,433
signed_range_mom__period63__threshold0.1,signed_range_mom,USO,trend,0.1206,-0.3991,-0.5511,350
multi_tsmom,multi_tsmom,USO,trend,-0.0235,0.5801,-0.353,416
"multi_tsmom__lookbacks(63, 126, 252)",multi_tsmom,USO,trend,-0.1374,0.7014,-0.3929,174
"multi_tsmom__lookbacks(21, 63, 252)",multi_tsmom,USO,trend,0.1292,0.2854,-0.4439,281
"multi_tsmom__lookbacks(21, 63, 126, 252)__weights(0.4, 0.3, 0.2, 0.1)",multi_tsmom,USO,trend,0.0768,0.3841,-0.4329,284
"multi_tsmom__lookbacks(21, 63, 126, 252)__weights(0.1, 0.2, 0.3, 0.4)",multi_tsmom,USO,trend,-0.1309,0.7116,-0.3727,252
baz_trend__ewmstd_span42,baz_trend,TLT,trend,0.6775,-0.7929,-0.4816,82
baz_trend__ewmstd_span63,baz_trend,TLT,trend,0.6775,-0.7929,-0.4816,82
baz_trend__ewmstd_span126,baz_trend,TLT,trend,0.6775,-0.7929,-0.4816,82
intermediate_mom__start252__end126,intermediate_mom,TLT,trend,-0.0508,-0.4765,-0.4101,117
intermediate_mom__start189__end105,intermediate_mom,TLT,trend,-0.5397,0.2677,-0.2632,176
intermediate_mom__start168__end84,intermediate_mom,TLT,trend,0.142,0.2172,-0.2089,176
intermediate_mom__start252__end63,intermediate_mom,TLT,trend,0.0432,-0.8054,-0.4874,60
mom_crash_protect__bear_lookback504__bear_thresh-0.2__damp0.0,mom_crash_protect,TLT,trend,0.4495,-0.7336,-0.4629,136
mom_crash_protect__bear_lookback504__bear_thresh-0.2__damp0.25,mom_crash_protect,TLT,trend,0.4531,-0.7198,-0.4585,136
mom_crash_protect__bear_lookback252__bear_thresh-0.2__damp0.0,mom_crash_protect,TLT,trend,0.4628,-0.6751,-0.4453,102
mom_crash_protect__bear_lookback504__bear_thresh-0.25__damp0.0,mom_crash_protect,TLT,trend,0.4666,-0.7223,-0.4601,120
consistent_mom__consistency_thresh0.5,consistent_mom,TLT,trend,0.3651,-0.273,-0.2629,584
consistent_mom__consistency_thresh0.58,consistent_mom,TLT,trend,0.3671,-0.1564,-0.2365,573
consistent_mom__consistency_thresh0.67,consistent_mom,TLT,trend,0.0395,-0.6286,-0.1673,216
signed_range_mom__period10__threshold0.1,signed_range_mom,TLT,trend,-0.0432,-0.4707,-0.3579,1020
signed_range_mom__period21__threshold0.1,signed_range_mom,TLT,trend,0.2779,-0.5014,-0.3074,695
signed_range_mom__period21__threshold0.15,signed_range_mom,TLT,trend,0.1834,-0.5424,-0.2606,585
signed_range_mom__period42__threshold0.1,signed_range_mom,TLT,trend,0.6598,-1.449,-0.4883,429
signed_range_mom__period63__threshold0.1,signed_range_mom,TLT,trend,0.4949,-0.5717,-0.2331,299
multi_tsmom,multi_tsmom,TLT,trend,0.5789,-0.8132,-0.3927,415
"multi_tsmom__lookbacks(63, 126, 252)",multi_tsmom,TLT,trend,0.6626,-0.954,-0.4968,160
"multi_tsmom__lookbacks(21, 63, 252)",multi_tsmom,TLT,trend,0.4004,-0.3968,-0.3393,288
"multi_tsmom__lookbacks(21, 63, 126, 252)__weights(0.4, 0.3, 0.2, 0.1)",multi_tsmom,TLT,trend,0.4431,-0.3534,-0.3262,288
"multi_tsmom__lookbacks(21, 63, 126, 252)__weights(0.1, 0.2, 0.3, 0.4)",multi_tsmom,TLT,trend,0.656,-0.9434,-0.4783,246
baz_trend__ewmstd_span42,baz_trend,HYG,trend,0.1383,0.989,-0.0603,48
baz_trend__ewmstd_span63,baz_trend,HYG,trend,0.1383,0.989,-0.0603,48
baz_trend__ewmstd_span126,baz_trend,HYG,trend,0.1383,0.989,-0.0603,48
intermediate_mom__start252__end126,intermediate_mom,HYG,trend,0.0523,0.6273,-0.0778,102
intermediate_mom__start189__end105,intermediate_mom,HYG,trend,0.134,0.9408,-0.0666,132
intermediate_mom__start168__end84,intermediate_mom,HYG,trend,0.0786,0.3494,-0.1521,132
intermediate_mom__start252__end63,intermediate_mom,HYG,trend,0.3032,0.3819,-0.1295,78
mom_crash_protect__bear_lookback504__bear_thresh-0.2__damp0.0,mom_crash_protect,HYG,trend,0.4518,0.9883,-0.066,44
mom_crash_protect__bear_lookback504__bear_thresh-0.2__damp0.25,mom_crash_protect,HYG,trend,0.4518,0.9883,-0.066,44
mom_crash_protect__bear_lookback252__bear_thresh-0.2__damp0.0,mom_crash_protect,HYG,trend,0.4518,0.9883,-0.066,44
mom_crash_protect__bear_lookback504__bear_thresh-0.25__damp0.0,mom_crash_protect,HYG,trend,0.4518,0.9883,-0.066,44
consistent_mom__consistency_thresh0.5,consistent_mom,HYG,trend,0.6115,0.8735,-0.066,173
consistent_mom__consistency_thresh0.58,consistent_mom,HYG,trend,0.5708,0.7595,-0.0717,324
consistent_mom__consistency_thresh0.67,consistent_mom,HYG,trend,-0.0307,0.7048,-0.0347,508
signed_range_mom__period10__threshold0.1,signed_range_mom,HYG,trend,0.0263,0.6161,-0.0573,947
signed_range_mom__period21__threshold0.1,signed_range_mom,HYG,trend,-0.4588,0.1668,-0.0574,681
signed_range_mom__period21__threshold0.15,signed_range_mom,HYG,trend,-0.416,-0.0857,-0.0689,613
signed_range_mom__period42__threshold0.1,signed_range_mom,HYG,trend,-0.0855,0.308,-0.0735,437
signed_range_mom__period63__threshold0.1,signed_range_mom,HYG,trend,-0.627,0.0062,-0.0676,331
multi_tsmom,multi_tsmom,HYG,trend,0.1985,0.5759,-0.0887,276
"multi_tsmom__lookbacks(63, 126, 252)",multi_tsmom,HYG,trend,-0.0144,0.6258,-0.1039,120
"multi_tsmom__lookbacks(21, 63, 252)",multi_tsmom,HYG,trend,0.1514,0.6441,-0.0637,177
"multi_tsmom__lookbacks(21, 63, 126, 252)__weights(0.4, 0.3, 0.2, 0.1)",multi_tsmom,HYG,trend,0.3336,0.4321,-0.0777,167
"multi_tsmom__lookbacks(21, 63, 126, 252)__weights(0.1, 0.2, 0.3, 0.4)",multi_tsmom,HYG,trend,0.0805,0.702,-0.0987,160
baz_trend__ewmstd_span42,baz_trend,EFA,trend,-0.0502,-0.2519,-0.2941,85
baz_trend__ewmstd_span63,baz_trend,EFA,trend,-0.0502,-0.2519,-0.2941,85
baz_trend__ewmstd_span126,baz_trend,EFA,trend,-0.0502,-0.2519,-0.2941,85
intermediate_mom__start252__end126,intermediate_mom,EFA,trend,-0.0913,0.0876,-0.2276,93
intermediate_mom__start189__end105,intermediate_mom,EFA,trend,-0.0937,0.2388,-0.3071,143
intermediate_mom__start168__end84,intermediate_mom,EFA,trend,-0.2152,-0.2361,-0.3102,145
intermediate_mom__start252__end63,intermediate_mom,EFA,trend,-0.0193,-0.2319,-0.3577,93
mom_crash_protect__bear_lookback504__bear_thresh-0.2__damp0.0,mom_crash_protect,EFA,trend,-0.3654,0.2293,-0.257,116
mom_crash_protect__bear_lookback504__bear_thresh-0.2__damp0.25,mom_crash_protect,EFA,trend,-0.3654,0.2293,-0.257,116
mom_crash_protect__bear_lookback252__bear_thresh-0.2__damp0.0,mom_crash_protect,EFA,trend,-0.328,0.2293,-0.257,120
mom_crash_protect__bear_lookback504__bear_thresh-0.25__damp0.0,mom_crash_protect,EFA,trend,-0.3654,0.2293,-0.257,116
consistent_mom__consistency_thresh0.5,consistent_mom,EFA,trend,0.0011,0.2729,-0.1956,530
consistent_mom__consistency_thresh0.58,consistent_mom,EFA,trend,0.3742,0.2575,-0.1822,613
consistent_mom__consistency_thresh0.67,consistent_mom,EFA,trend,0.0168,-0.1459,-0.1257,468
signed_range_mom__period10__threshold0.1,signed_range_mom,EFA,trend,-0.0741,-0.3853,-0.4258,929
signed_range_mom__period21__threshold0.1,signed_range_mom,EFA,trend,0.1987,-0.4203,-0.2801,618
signed_range_mom__period21__threshold0.15,signed_range_mom,EFA,trend,0.1526,0.0822,-0.2267,637
signed_range_mom__period42__threshold0.1,signed_range_mom,EFA,trend,-0.0261,-0.3095,-0.2517,386
signed_range_mom__period63__threshold0.1,signed_range_mom,EFA,trend,-0.3657,-0.3901,-0.3173,293
multi_tsmom,multi_tsmom,EFA,trend,0.1394,-0.3083,-0.2979,362
"multi_tsmom__lookbacks(63, 126, 252)",multi_tsmom,EFA,trend,0.1294,0.0145,-0.2568,139
"multi_tsmom__lookbacks(21, 63, 252)",multi_tsmom,EFA,trend,0.069,-0.4943,-0.3588,281
"multi_tsmom__lookbacks(21, 63, 126, 252)__weights(0.4, 0.3, 0.2, 0.1)",multi_tsmom,EFA,trend,0.0989,-0.5599,-0.3865,259
"multi_tsmom__lookbacks(21, 63, 126, 252)__weights(0.1, 0.2, 0.3, 0.4)",multi_tsmom,EFA,trend,0.1252,-0.0732,-0.249,211
baz_trend__ewmstd_span42,baz_trend,EEM,trend,0.0341,0.1299,-0.2161,81
baz_trend__ewmstd_span63,baz_trend,EEM,trend,0.0341,0.1299,-0.2161,81
baz_trend__ewmstd_span126,baz_trend,EEM,trend,0.0341,0.1299,-0.2161,81
intermediate_mom__start252__end126,intermediate_mom,EEM,trend,0.1898,-0.0739,-0.4147,157
intermediate_mom__start189__end105,intermediate_mom,EEM,trend,-0.2194,-0.1005,-0.3795,163
intermediate_mom__start168__end84,intermediate_mom,EEM,trend,-0.1071,0.0399,-0.287,165
intermediate_mom__start252__end63,intermediate_mom,EEM,trend,0.0666,-0.0932,-0.4075,128
mom_crash_protect__bear_lookback504__bear_thresh-0.2__damp0.0,mom_crash_protect,EEM,trend,-0.1256,0.2006,-0.2965,186
mom_crash_protect__bear_lookback504__bear_thresh-0.2__damp0.25,mom_crash_protect,EEM,trend,-0.1392,0.2006,-0.2965,190
mom_crash_protect__bear_lookback252__bear_thresh-0.2__damp0.0,mom_crash_protect,EEM,trend,-0.0829,0.1745,-0.3122,158
mom_crash_protect__bear_lookback504__bear_thresh-0.25__damp0.0,mom_crash_protect,EEM,trend,-0.17,0.2006,-0.2965,140
consistent_mom__consistency_thresh0.5,consistent_mom,EEM,trend,-0.1383,-0.1509,-0.3275,583
consistent_mom__consistency_thresh0.58,consistent_mom,EEM,trend,0.1271,-0.1351,-0.2061,586
consistent_mom__consistency_thresh0.67,consistent_mom,EEM,trend,0.0168,-0.4549,-0.2633,258
signed_range_mom__period10__threshold0.1,signed_range_mom,EEM,trend,-0.0618,-0.3833,-0.3814,1029
signed_range_mom__period21__threshold0.1,signed_range_mom,EEM,trend,-0.1261,-0.7137,-0.5113,757
signed_range_mom__period21__threshold0.15,signed_range_mom,EEM,trend,-0.0762,-0.7725,-0.4212,632
signed_range_mom__period42__threshold0.1,signed_range_mom,EEM,trend,-0.7325,-0.5167,-0.4064,501
signed_range_mom__period63__threshold0.1,signed_range_mom,EEM,trend,-0.8234,-0.0978,-0.1672,304
multi_tsmom,multi_tsmom,EEM,trend,-0.0402,-0.2902,-0.301,421
"multi_tsmom__lookbacks(63, 126, 252)",multi_tsmom,EEM,trend,-0.2921,-0.0022,-0.2001,186
"multi_tsmom__lookbacks(21, 63, 252)",multi_tsmom,EEM,trend,0.0766,-0.3794,-0.4234,280
"multi_tsmom__lookbacks(21, 63, 126, 252)__weights(0.4, 0.3, 0.2, 0.1)",multi_tsmom,EEM,trend,0.1893,-0.5275,-0.4521,279
"multi_tsmom__lookbacks(21, 63, 126, 252)__weights(0.1, 0.2, 0.3, 0.4)",multi_tsmom,EEM,trend,-0.2139,0.0754,-0.2007,258
baz_trend__ewmstd_span42,baz_trend,EWZ,trend,-0.2276,0.3516,-0.3926,89
baz_trend__ewmstd_span63,baz_trend,EWZ,trend,-0.2276,0.3516,-0.3926,89
baz_trend__ewmstd_span126,baz_trend,EWZ,trend,-0.2276,0.3516,-0.3926,89
intermediate_mom__start252__end126,intermediate_mom,EWZ,trend,-0.2165,0.0467,-0.4967,150
intermediate_mom__start189__end105,intermediate_mom,EWZ,trend,-0.0582,0.1909,-0.53,172
intermediate_mom__start168__end84,intermediate_mom,EWZ,trend,0.0668,0.0011,-0.561,176
intermediate_mom__start252__end63,intermediate_mom,EWZ,trend,-0.8648,0.4315,-0.4863,101
mom_crash_protect__bear_lookback504__bear_thresh-0.2__damp0.0,mom_crash_protect,EWZ,trend,-0.202,-0.2493,-0.721,215
mom_crash_protect__bear_lookback504__bear_thresh-0.2__damp0.25,mom_crash_protect,EWZ,trend,-0.2717,-0.2255,-0.7054,219
mom_crash_protect__bear_lookback252__bear_thresh-0.2__damp0.0,mom_crash_protect,EWZ,trend,-0.2931,-0.2326,-0.6819,217
mom_crash_protect__bear_lookback504__bear_thresh-0.25__damp0.0,mom_crash_protect,EWZ,trend,-0.2166,-0.3078,-0.721,188
consistent_mom__consistency_thresh0.5,consistent_mom,EWZ,trend,-0.1874,-0.1342,-0.439,767
consistent_mom__consistency_thresh0.58,consistent_mom,EWZ,trend,-0.2105,0.0445,-0.2444,756
consistent_mom__consistency_thresh0.67,consistent_mom,EWZ,trend,-0.2737,-0.0286,-0.024,106
signed_range_mom__period10__threshold0.1,signed_range_mom,EWZ,trend,0.0232,-0.4234,-0.586,1048
signed_range_mom__period21__threshold0.1,signed_range_mom,EWZ,trend,0.2077,-0.3593,-0.5194,705
signed_range_mom__period21__threshold0.15,signed_range_mom,EWZ,trend,-0.1508,-0.3332,-0.4213,656
signed_range_mom__period42__threshold0.1,signed_range_mom,EWZ,trend,-0.4116,-0.2287,-0.4065,533
signed_range_mom__period63__threshold0.1,signed_range_mom,EWZ,trend,-0.3219,0.0418,-0.2787,354
multi_tsmom,multi_tsmom,EWZ,trend,-0.2309,-0.0208,-0.4312,399
"multi_tsmom__lookbacks(63, 126, 252)",multi_tsmom,EWZ,trend,-0.0306,-0.1988,-0.6141,163
"multi_tsmom__lookbacks(21, 63, 252)",multi_tsmom,EWZ,trend,-0.281,-0.0251,-0.4938,283
"multi_tsmom__lookbacks(21, 63, 126, 252)__weights(0.4, 0.3, 0.2, 0.1)",multi_tsmom,EWZ,trend,-0.3935,0.1623,-0.4343,271
"multi_tsmom__lookbacks(21, 63, 126, 252)__weights(0.1, 0.2, 0.3, 0.4)",multi_tsmom,EWZ,trend,-0.0508,-0.1966,-0.6323,233
baz_trend__ewmstd_span42,baz_trend,BTC-USD,trend,0.9947,0.5594,-0.6804,49
baz_trend__ewmstd_span63,baz_trend,BTC-USD,trend,0.9947,0.5594,-0.6804,49
baz_trend__ewmstd_span126,baz_trend,BTC-USD,trend,0.9947,0.5594,-0.6804,49
intermediate_mom__start252__end126,intermediate_mom,BTC-USD,trend,0.9937,0.2684,-0.6606,100
intermediate_mom__start189__end105,intermediate_mom,BTC-USD,trend,0.4665,0.9871,-0.4316,128
intermediate_mom__start168__end84,intermediate_mom,BTC-USD,trend,0.6064,0.1078,-0.5537,130
intermediate_mom__start252__end63,intermediate_mom,BTC-USD,trend,0.4987,0.7219,-0.4404,55
mom_crash_protect__bear_lookback504__bear_thresh-0.2__damp0.0,mom_crash_protect,BTC-USD,trend,1.0041,0.5247,-0.617,114
mom_crash_protect__bear_lookback504__bear_thresh-0.2__damp0.25,mom_crash_protect,BTC-USD,trend,0.9699,0.5613,-0.617,117
mom_crash_protect__bear_lookback252__bear_thresh-0.2__damp0.0,mom_crash_protect,BTC-USD,trend,1.0282,0.4864,-0.6109,121
mom_crash_protect__bear_lookback504__bear_thresh-0.25__damp0.0,mom_crash_protect,BTC-USD,trend,1.0155,0.5262,-0.617,108
consistent_mom__consistency_thresh0.5,consistent_mom,BTC-USD,trend,0.8337,0.5452,-0.5816,340
consistent_mom__consistency_thresh0.58,consistent_mom,BTC-USD,trend,0.8194,0.2735,-0.6036,481
consistent_mom__consistency_thresh0.67,consistent_mom,BTC-USD,trend,0.3026,-0.1322,-0.3442,352
signed_range_mom__period10__threshold0.1,signed_range_mom,BTC-USD,trend,0.4569,0.2081,-0.6044,1038
signed_range_mom__period21__threshold0.1,signed_range_mom,BTC-USD,trend,0.5122,0.1709,-0.6048,744
signed_range_mom__period21__threshold0.15,signed_range_mom,BTC-USD,trend,0.4927,0.3104,-0.5637,648
signed_range_mom__period42__threshold0.1,signed_range_mom,BTC-USD,trend,0.7123,0.3252,-0.5443,400
signed_range_mom__period63__threshold0.1,signed_range_mom,BTC-USD,trend,0.6877,0.1824,-0.5157,324
multi_tsmom,multi_tsmom,BTC-USD,trend,1.0248,0.3918,-0.6151,304
"multi_tsmom__lookbacks(63, 126, 252)",multi_tsmom,BTC-USD,trend,0.9693,0.422,-0.6817,102
"multi_tsmom__lookbacks(21, 63, 252)",multi_tsmom,BTC-USD,trend,1.0,0.0816,-0.7789,225
"multi_tsmom__lookbacks(21, 63, 126, 252)__weights(0.4, 0.3, 0.2, 0.1)",multi_tsmom,BTC-USD,trend,0.9861,0.2882,-0.6222,222
"multi_tsmom__lookbacks(21, 63, 126, 252)__weights(0.1, 0.2, 0.3, 0.4)",multi_tsmom,BTC-USD,trend,0.9351,0.4275,-0.6445,176
baz_trend__ewmstd_span42,baz_trend,ETH-USD,trend,0.531,0.5121,-0.6881,47
baz_trend__ewmstd_span63,baz_trend,ETH-USD,trend,0.531,0.5121,-0.6881,47
baz_trend__ewmstd_span126,baz_trend,ETH-USD,trend,0.531,0.5121,-0.6881,47
intermediate_mom__start252__end126,intermediate_mom,ETH-USD,trend,0.2337,-0.2307,-0.904,55
intermediate_mom__start189__end105,intermediate_mom,ETH-USD,trend,0.7034,-0.4454,-0.9209,119
intermediate_mom__start168__end84,intermediate_mom,ETH-USD,trend,0.9583,-0.7413,-0.9534,119
intermediate_mom__start252__end63,intermediate_mom,ETH-USD,trend,0.2423,0.125,-0.7405,53
mom_crash_protect__bear_lookback504__bear_thresh-0.2__damp0.0,mom_crash_protect,ETH-USD,trend,0.3715,0.2938,-0.6827,133
mom_crash_protect__bear_lookback504__bear_thresh-0.2__damp0.25,mom_crash_protect,ETH-USD,trend,0.3318,0.2682,-0.6987,134
mom_crash_protect__bear_lookback252__bear_thresh-0.2__damp0.0,mom_crash_protect,ETH-USD,trend,0.0854,0.3342,-0.6335,114
mom_crash_protect__bear_lookback504__bear_thresh-0.25__damp0.0,mom_crash_protect,ETH-USD,trend,0.3398,0.2761,-0.6827,123
consistent_mom__consistency_thresh0.5,consistent_mom,ETH-USD,trend,0.3545,0.6494,-0.5149,297
consistent_mom__consistency_thresh0.58,consistent_mom,ETH-USD,trend,0.4453,0.4534,-0.4606,364
consistent_mom__consistency_thresh0.67,consistent_mom,ETH-USD,trend,-0.1444,0.2825,-0.1355,170
signed_range_mom__period10__threshold0.1,signed_range_mom,ETH-USD,trend,0.8401,0.8454,-0.3693,698
signed_range_mom__period21__threshold0.1,signed_range_mom,ETH-USD,trend,0.3016,0.0352,-0.6742,512
signed_range_mom__period21__threshold0.15,signed_range_mom,ETH-USD,trend,0.525,-0.1246,-0.6957,460
signed_range_mom__period42__threshold0.1,signed_range_mom,ETH-USD,trend,0.4697,-0.856,-0.9155,291
signed_range_mom__period63__threshold0.1,signed_range_mom,ETH-USD,trend,0.0106,0.0902,-0.6954,200
